"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","100% LIB prod.","0%","8%",2025,231.850679365507,"Capacity",322.423361849208,-90.572682483701,-9.51696813505756,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","0%",2025,26.5414136060624,"Capacity",322.423361849208,-295.881948243145,-17.2012193824492,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","12%",2025,229.980793589366,"Capacity",322.423361849208,-92.4425682598418,-9.61470583324533,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","16%",2025,297.793920250467,"Capacity",322.423361849208,-24.6294415987407,-4.96280581916527,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","20%",2025,365.607046911568,"Capacity",322.423361849208,43.1836850623605,6.57142945350253,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","4%",2025,94.3545402671635,"Capacity",322.423361849208,-228.068821582044,-15.1019476089028,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0Small","Ambitious","Small LIB","Reference","Reference","0%","8%",2025,162.167666928265,"Capacity",322.423361849208,-160.255694920943,-12.6592138350272,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","0%",2025,28.4189928253209,"Capacity",322.423361849208,-294.004369023887,-17.1465556023327,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","12%",2025,231.992320838306,"Capacity",322.423361849208,-90.4310410109013,-9.50952370052787,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","16%",2025,299.850096842635,"Capacity",322.423361849208,-22.5732650065729,-4.75113302345586,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","20%",2025,367.707872846963,"Capacity",322.423361849208,45.2845109977556,6.72937671688512,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","4%",2025,96.2767688296494,"Capacity",322.423361849208,-226.146593019558,-15.0381711993034,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","8%",2025,164.134544833978,"Capacity",322.423361849208,-158.28881701523,-12.5812883686541,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","0%",2025,25.4148660745073,"Capacity",322.423361849208,-297.0084957747,-17.2339344252756,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","12%",2025,228.773872348699,"Capacity",322.423361849208,-93.6494895005089,-9.67726663374059,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","16%",2025,296.560207773429,"Capacity",322.423361849208,-25.8631540757784,-5.08558296321851,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","20%",2025,364.34654319816,"Capacity",322.423361849208,41.9231813489521,6.4748112983277,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","4%",2025,93.2012014992378,"Capacity",322.423361849208,-229.22216034997,-15.1400845555753,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","8%",2025,160.987536923968,"Capacity",322.423361849208,-161.435824925239,-12.7057398417109,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","0%",2025,25.6806061598383,"Capacity",322.423361849208,-296.742755689369,-17.226222908385,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","12%",2025,231.42802116915,"Capacity",322.423361849208,-90.9953406800573,-9.53914779632108,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","16%",2025,300.010492838921,"Capacity",322.423361849208,-22.4128690102866,-4.73422316861876,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","20%",2025,368.592964508692,"Capacity",322.423361849208,46.1696026594841,6.79482175332687,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","4%",2025,94.2630778296089,"Capacity",322.423361849208,-228.160284019599,-15.1049754723269,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","8%",2025,162.84554949938,"Capacity",322.423361849208,-159.577812349828,-12.6324111851154,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","0%",2025,25.8798166425419,"Capacity",322.423361849208,-296.543545206666,-17.2204397506761,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","12%",2025,233.912845409185,"Capacity",322.423361849208,-88.5105164400227,-9.40800278699059,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","16%",2025,303.257188331399,"Capacity",322.423361849208,-19.1661735178083,-4.37791885692372,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","20%",2025,372.601531253614,"Capacity",322.423361849208,50.178169404406,7.08365508790526,"0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","4%",2025,95.2241595647562,"Capacity",322.423361849208,-227.199202284451,-15.0731284836444,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","8%",2025,164.568502486971,"Capacity",322.423361849208,-157.854859362237,-12.5640303789125,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","0%",2025,25.4218353897833,"Capacity",322.423361849208,-297.001526459424,-17.2337322266369,"-0.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","12%",2025,228.850895150596,"Capacity",322.423361849208,-93.5724666986115,-9.6732862409117,"-0.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","16%",2025,296.660581737534,"Capacity",322.423361849208,-25.762780111674,-5.07570488815829,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","20%",2025,364.470268324471,"Capacity",322.423361849208,42.0469064752637,6.48435860168635,"0M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","4%",2025,93.2315219767209,"Capacity",322.423361849208,-229.191839872487,-15.1390831912797,"-0.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","8%",2025,161.041208563658,"Capacity",322.423361849208,-161.382153285549,-12.7036275640287,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","0%",2025,11.7460478440514,"Capacity",322.423361849208,-310.677314005156,-17.6260407921109,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","12%",2025,247.767873026391,"Capacity",322.423361849208,-74.6554888228161,-8.6403407816368,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","16%",2025,326.441814753838,"Capacity",322.423361849208,4.01845290463064,2.00460791793074,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","20%",2025,405.115756481285,"Capacity",322.423361849208,82.6923946320773,9.09353587072033,"0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","4%",2025,90.4199895714981,"Capacity",322.423361849208,-232.003372277709,-15.2316569117647,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","8%",2025,169.093931298945,"Capacity",322.423361849208,-153.329430550263,-12.3826261572521,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","0%",2025,11.7460478440514,"Capacity",322.423361849208,-310.677314005156,-17.6260407921109,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","12%",2025,181.275858333466,"Capacity",322.423361849208,-141.147503515741,-11.8805514819701,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","16%",2025,237.785795163271,"Capacity",322.423361849208,-84.6375666859365,-9.19986775371997,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","20%",2025,294.295731993076,"Capacity",322.423361849208,-28.1276298561315,-5.30354879831717,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","4%",2025,68.2559846738563,"Capacity",322.423361849208,-254.167377175351,-15.9426276747389,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","8%",2025,124.765921503661,"Capacity",322.423361849208,-197.657440345546,-14.05906968279,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2025,11.7917966875087,"Capacity",322.423361849208,-310.631565161699,-17.6247429814366,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2025,251.460514726412,"Capacity",322.423361849208,-70.962847122796,-8.42394486703208,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2025,331.350087406046,"Capacity",322.423361849208,8.92672555683828,2.98776263395175,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2025,411.23966008568,"Capacity",322.423361849208,88.8162982364725,9.42423992884692,"0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2025,91.681369367143,"Capacity",322.423361849208,-230.741992482065,-15.1901939580133,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2025,171.570942046777,"Capacity",322.423361849208,-150.85241980243,-12.2821993064121,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","0%",2025,11.7917966875087,"Capacity",322.423361849208,-310.631565161699,-17.6247429814366,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","12%",2025,182.857680456286,"Capacity",322.423361849208,-139.565681392922,-11.8137919988851,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","16%",2025,239.879641712545,"Capacity",322.423361849208,-82.5437201366628,-9.08535745783636,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","20%",2025,296.901602968804,"Capacity",322.423361849208,-25.5217588804037,-5.05190645998159,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","4%",2025,68.8137579437677,"Capacity",322.423361849208,-253.60960390544,-15.9251249258974,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","8%",2025,125.835719200027,"Capacity",322.423361849208,-196.587642649181,-14.0209715301466,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","0%",2025,13.600745137387,"Capacity",322.423361849208,-308.822616711821,-17.5733496155918,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","12%",2025,184.794721007167,"Capacity",322.423361849208,-137.62864084204,-11.7315233811317,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","16%",2025,241.859379630427,"Capacity",322.423361849208,-80.5639822187801,-8.97574410390471,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","20%",2025,298.924038253688,"Capacity",322.423361849208,-23.49932359552,-4.84761009111912,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","4%",2025,70.6654037606471,"Capacity",322.423361849208,-251.75795808856,-15.8668824312957,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","8%",2025,127.730062383907,"Capacity",322.423361849208,-194.6932994653,-13.9532540815861,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","0%",2025,10.7064276175817,"Capacity",322.423361849208,-311.716934231626,-17.6555071927041,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","12%",2025,181.695449878663,"Capacity",322.423361849208,-140.727911970545,-11.8628795817266,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","16%",2025,238.691790632356,"Capacity",322.423361849208,-83.7315712168513,-9.15049568148367,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","20%",2025,295.68813138605,"Capacity",322.423361849208,-26.7352304631577,-5.17061219423365,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","4%",2025,67.7027683712753,"Capacity",322.423361849208,-254.720593477932,-15.9599684673226,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","8%",2025,124.699109124969,"Capacity",322.423361849208,-197.724252724239,-14.0614456128891,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","0%",2025,13.5514131472734,"Capacity",322.423361849208,-308.871948701934,-17.5747531619063,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","12%",2025,183.209033265049,"Capacity",322.423361849208,-139.214328584159,-11.7989121780001,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","16%",2025,239.761573304307,"Capacity",322.423361849208,-82.6617885449004,-9.09185286643489,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","20%",2025,296.314113343566,"Capacity",322.423361849208,-26.1092485056419,-5.10972098119279,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","4%",2025,70.1039531865319,"Capacity",322.423361849208,-252.319408662676,-15.8845651077603,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","8%",2025,126.65649322579,"Capacity",322.423361849208,-195.766868623417,-13.9916714020669,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","0%",2025,10.6628286621182,"Capacity",322.423361849208,-311.760533187089,-17.6567418621639,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","12%",2025,180.115947054791,"Capacity",322.423361849208,-142.307414794417,-11.9292671524456,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","16%",2025,236.600319852348,"Capacity",322.423361849208,-85.8230419968592,-9.26407264635048,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","20%",2025,293.084692649906,"Capacity",322.423361849208,-29.3386691993016,-5.41651818046442,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","4%",2025,67.1472014596757,"Capacity",322.423361849208,-255.276160389532,-15.9773640000324,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","8%",2025,123.631574257233,"Capacity",322.423361849208,-198.791787591974,-14.0993541551368,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2025,11.6845135696265,"Capacity",322.423361849208,-310.738848279581,-17.6277862557833,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2025,243.825721479054,"Capacity",322.423361849208,-78.5976403701537,-8.86553102584124,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2025,321.20612411553,"Capacity",322.423361849208,-1.2172377336779,-1.10328497392011,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2025,398.586526752005,"Capacity",322.423361849208,76.1631649027979,8.72715101867717,"0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2025,89.0649162061023,"Capacity",322.423361849208,-233.358445643105,-15.2760742876927,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2025,166.445318842578,"Capacity",322.423361849208,-155.978043006629,-12.4891169826625,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","0%",2025,11.6845135696265,"Capacity",322.423361849208,-310.738848279581,-17.6277862557833,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","12%",2025,179.580099276721,"Capacity",322.423361849208,-142.843262572487,-11.9517054252724,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","16%",2025,235.545294512419,"Capacity",322.423361849208,-86.8780673367888,-9.32084048446216,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","20%",2025,291.510489748117,"Capacity",322.423361849208,-30.9128721010907,-5.55993454107966,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","4%",2025,67.6497088053246,"Capacity",322.423361849208,-254.773653043883,-15.9616306511548,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","8%",2025,123.614904041023,"Capacity",322.423361849208,-198.808457808185,-14.0999453122409,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","0%",2025,13.4860575305903,"Capacity",322.423361849208,-308.937304318617,-17.5766124244297,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","12%",2025,181.509161096793,"Capacity",322.423361849208,-140.914200752415,-11.8707287372096,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","16%",2025,237.516862285527,"Capacity",322.423361849208,-84.9064995636803,-9.21447228894202,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","20%",2025,293.524563474261,"Capacity",322.423361849208,-28.8987983749461,-5.37576026018144,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","4%",2025,69.4937587193245,"Capacity",322.423361849208,-252.929603129883,-15.9037606599786,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","8%",2025,125.501459908059,"Capacity",322.423361849208,-196.921901941149,-14.0328864436775,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","0%",2025,10.6035871930482,"Capacity",322.423361849208,-311.819774656159,-17.6584193702653,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","12%",2025,178.422655781216,"Capacity",322.423361849208,-144.000706067992,-12.0000294194636,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","16%",2025,234.362345310605,"Capacity",322.423361849208,-88.0610165386027,-9.38408314853415,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","20%",2025,290.302034839994,"Capacity",322.423361849208,-32.1213270092135,-5.66756799775826,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","4%",2025,66.5432767224374,"Capacity",322.423361849208,-255.88008512677,-15.9962522212789,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","8%",2025,122.482966251827,"Capacity",322.423361849208,-199.940395597381,-14.1400281328356,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","0%",2025,11.3963974722557,"Capacity",322.423361849208,-311.026964376952,-17.6359565767483,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","12%",2025,180.924389404928,"Capacity",322.423361849208,-141.498972444279,-11.8953340619034,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","16%",2025,237.433720049152,"Capacity",322.423361849208,-84.9896418000553,-9.21898268791385,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","20%",2025,293.943050693376,"Capacity",322.423361849208,-28.4803111558311,-5.33669477821537,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","4%",2025,67.9057281164798,"Capacity",322.423361849208,-254.517633732728,-15.9536087996643,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","8%",2025,124.415058760704,"Capacity",322.423361849208,-198.008303088504,-14.0715423137801,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","0%",2025,11.4404263378516,"Capacity",322.423361849208,-310.982935511356,-17.6347082627231,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","12%",2025,182.50453408557,"Capacity",322.423361849208,-139.918827763637,-11.8287289158065,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","16%",2025,239.52590333481,"Capacity",322.423361849208,-82.8974585143979,-9.10480414475775,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","20%",2025,296.547272584049,"Capacity",322.423361849208,-25.8760892651584,-5.08685455514097,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","4%",2025,68.4617955870911,"Capacity",322.423361849208,-253.961566262116,-15.9361716312958,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","8%",2025,125.483164836331,"Capacity",322.423361849208,-196.940197012877,-14.0335382927071,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","0%",2025,11.3365107448507,"Capacity",322.423361849208,-311.086851104357,-17.6376543538067,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","12%",2025,179.230249516434,"Capacity",322.423361849208,-143.193112332773,-11.9663324512055,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","16%",2025,235.194829106962,"Capacity",322.423361849208,-87.2285327422455,-9.33962165948094,"-0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","20%",2025,291.15940869749,"Capacity",322.423361849208,-31.2639531517176,-5.59141781230106,"0M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","4%",2025,67.3010903353785,"Capacity",322.423361849208,-255.122271513829,-15.9725474334506,"-0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","8%",2025,123.265669925906,"Capacity",322.423361849208,-199.157691923301,-14.1123241148757,"-0.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","0%",2025,96.1612886521341,"Capacity",322.423361849208,-226.262073197073,-15.0420102777878,"-0.2M"
