"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Momentum__reuse50","Momentum","Reference","Reference","50% Reuse","50%","8%",2030,1055.57333883275,"Capacity",918.387361849208,137.18597698354,11.7126417593786,"0.1M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","0%",2030,692.857262240775,"Capacity",918.387361849208,-225.530099608432,-15.0176595915753,"-0.2M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","12%",2030,1291.65163706836,"Capacity",918.387361849208,373.264275219155,19.3200485304555,"0.4M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","16%",2030,1491.24976201089,"Capacity",918.387361849208,572.862400161684,23.9345440767457,"0.6M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","20%",2030,1690.84788695342,"Capacity",918.387361849208,772.460525104213,27.7931740739379,"0.8M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","4%",2030,892.455387183304,"Capacity",918.387361849208,-25.9319746659033,-5.09234471200677,"0M"
"Pre-processing (ktons of battery)","Momentum__reuse50Large","Momentum","Large LIB","Reference","50% Reuse","50%","8%",2030,1092.05351212583,"Capacity",918.387361849208,173.666150276626,13.1782453413429,"0.2M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","0%",2030,658.06371338231,"Capacity",918.387361849208,-260.323648466898,-16.1345482882818,"-0.3M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","12%",2030,1191.25097938086,"Capacity",918.387361849208,272.863617531651,16.5185840050427,"0.3M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","16%",2030,1368.98006804704,"Capacity",918.387361849208,450.592706197834,21.2271690575506,"0.5M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","20%",2030,1546.70915671322,"Capacity",918.387361849208,628.321794864017,25.0663478565191,"0.6M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","4%",2030,835.792802048493,"Capacity",918.387361849208,-82.5945598007148,-9.08815491729288,"-0.1M"
"Pre-processing (ktons of battery)","Momentum__reuse50Small","Momentum","Small LIB","Reference","50% Reuse","50%","8%",2030,1013.52189071468,"Capacity",918.387361849208,95.1345288654684,9.75369308854182,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","0%",2030,165.779294918776,"Capacity",373.123232020356,-207.34393710158,-14.39944224967,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","12%",2030,389.849543779632,"Capacity",373.123232020356,16.7263117592761,4.08978138282184,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","16%",2030,464.539626733251,"Capacity",373.123232020356,91.4163947128948,9.56119211776935,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","20%",2030,539.229709686869,"Capacity",373.123232020356,166.106477666514,12.888230199159,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","4%",2030,240.469377872394,"Capacity",373.123232020356,-132.653854147961,-11.5175454914648,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","8%",2030,315.159460826013,"Capacity",373.123232020356,-57.9637711943427,-7.61339419669983,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","0%",2030,165.779294918776,"Capacity",373.123232020356,-207.34393710158,-14.39944224967,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","12%",2030,343.202435748777,"Capacity",373.123232020356,-29.9207962715786,-5.46999051841761,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","16%",2030,402.343482692111,"Capacity",373.123232020356,29.2202506717553,5.40557588715165,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","20%",2030,461.484529635445,"Capacity",373.123232020356,88.3612976150893,9.40006902182581,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","4%",2030,224.92034186211,"Capacity",373.123232020356,-148.202890158246,-12.1738609388413,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","8%",2030,284.061388805443,"Capacity",373.123232020356,-89.0618432149125,-9.43725824670028,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2030,167.31536901031,"Capacity",373.123232020356,-205.807863010046,-14.3460051237286,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2030,416.570317822975,"Capacity",373.123232020356,43.4470858026189,6.59144034355306,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2030,499.65530076053,"Capacity",373.123232020356,126.532068740174,11.2486474182532,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2030,582.740283698085,"Capacity",373.123232020356,209.617051677729,14.4781577446072,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2030,250.400351947865,"Capacity",373.123232020356,-122.722880072491,-11.0780359302762,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2030,333.48533488542,"Capacity",373.123232020356,-39.6378971349362,-6.29586349398843,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","0%",2030,167.31536901031,"Capacity",373.123232020356,-205.807863010046,-14.3460051237286,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","12%",2030,344.588359566861,"Capacity",373.123232020356,-28.5348724534948,-5.34180423204508,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","16%",2030,403.679356419045,"Capacity",373.123232020356,30.556124398689,5.5277594374836,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","20%",2030,462.770353271229,"Capacity",373.123232020356,89.6471212508728,9.46821637114789,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","4%",2030,226.406365862494,"Capacity",373.123232020356,-146.716866157862,-12.1126737823596,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","8%",2030,285.497362714677,"Capacity",373.123232020356,-87.6258693056786,-9.36086904649769,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","0%",2030,172.322622453852,"Capacity",373.123232020356,-200.800609566504,-14.1704131755748,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","12%",2030,349.704934584802,"Capacity",373.123232020356,-23.418297435554,-4.83924554404444,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","16%",2030,408.832371961785,"Capacity",373.123232020356,35.7091399414292,5.97571250491765,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","20%",2030,467.959809338768,"Capacity",373.123232020356,94.8365773184124,9.73840732966189,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","4%",2030,231.450059830835,"Capacity",373.123232020356,-141.67317218952,-11.9026539977234,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","8%",2030,290.577497207819,"Capacity",373.123232020356,-82.5457348125373,-9.08546833204196,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","0%",2030,164.311016944184,"Capacity",373.123232020356,-208.812215076172,-14.4503361578951,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","12%",2030,341.518171262396,"Capacity",373.123232020356,-31.6050607579597,-5.62183784522106,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","16%",2030,400.5872227018,"Capacity",373.123232020356,27.4639906814442,5.24060976236966,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","20%",2030,459.656274141204,"Capacity",373.123232020356,86.5330421208482,9.30231380468581,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","4%",2030,223.380068383588,"Capacity",373.123232020356,-149.743163636768,-12.2369589211032,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","8%",2030,282.449119822992,"Capacity",373.123232020356,-90.6741121973637,-9.52229553192736,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","0%",2030,170.629548597581,"Capacity",373.123232020356,-202.493683422775,-14.2300275271264,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","12%",2030,348.192144069856,"Capacity",373.123232020356,-24.9310879505002,-4.99310403962307,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","16%",2030,407.379675893947,"Capacity",373.123232020356,34.2564438735912,5.85290046674221,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","20%",2030,466.567207718039,"Capacity",373.123232020356,93.4439756976828,9.66664242111411,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","4%",2030,229.817080421673,"Capacity",373.123232020356,-143.306151598683,-11.971054740443,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","8%",2030,289.004612245764,"Capacity",373.123232020356,-84.1186197745917,-9.17162034618702,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","0%",2030,162.869142711492,"Capacity",373.123232020356,-210.254089308864,-14.5001410099648,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","12%",2030,340.208345157528,"Capacity",373.123232020356,-32.9148868628282,-5.7371497159154,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","16%",2030,399.32141263954,"Capacity",373.123232020356,26.1981806191837,5.11841583101487,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","20%",2030,458.434480121551,"Capacity",373.123232020356,85.3112481011955,9.23640883142336,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","4%",2030,221.982210193504,"Capacity",373.123232020356,-151.141021826852,-12.2939424850961,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","8%",2030,281.095277675516,"Capacity",373.123232020356,-92.02795434484,-9.5931201569062,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2030,163.836328645028,"Capacity",373.123232020356,-209.286903375328,-14.4667516525075,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2030,361.757972973136,"Capacity",373.123232020356,-11.36525904722,-3.37123998659543,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2030,427.731854415839,"Capacity",373.123232020356,54.6086223954827,7.38976470501481,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2030,493.705735858541,"Capacity",373.123232020356,120.582503838185,10.9810065038768,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2030,229.81021008773,"Capacity",373.123232020356,-143.313021932625,-11.9713416930863,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2030,295.784091530433,"Capacity",373.123232020356,-77.3391404899228,-8.7942674788707,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","0%",2030,163.836328645028,"Capacity",373.123232020356,-209.286903375328,-14.4667516525075,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","12%",2030,331.059960486327,"Capacity",373.123232020356,-42.0632715340289,-6.48562036616613,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","16%",2030,386.801171100093,"Capacity",373.123232020356,13.6779390797375,3.69836978677599,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","20%",2030,442.54238171386,"Capacity",373.123232020356,69.419149693504,8.33181551004965,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","4%",2030,219.577539258794,"Capacity",373.123232020356,-153.545692761562,-12.3913555659404,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","8%",2030,275.318749872561,"Capacity",373.123232020356,-97.8044821477953,-9.88961486347145,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","0%",2030,168.526468272928,"Capacity",373.123232020356,-204.596763747428,-14.3037325110416,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","12%",2030,336.125078563591,"Capacity",373.123232020356,-36.9981534567651,-6.08261074348549,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","16%",2030,391.991281993812,"Capacity",373.123232020356,18.8680499734558,4.3437368674283,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","20%",2030,447.857485424033,"Capacity",373.123232020356,74.7342534036767,8.64489753575349,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","4%",2030,224.392671703149,"Capacity",373.123232020356,-148.730560317207,-12.1955139423153,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","8%",2030,280.25887513337,"Capacity",373.123232020356,-92.864356886986,-9.63661542695287,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","0%",2030,161.022244868287,"Capacity",373.123232020356,-212.100987152068,-14.5636872787103,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","12%",2030,328.020755965515,"Capacity",373.123232020356,-45.1024760548404,-6.71583770313431,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","16%",2030,383.686926331258,"Capacity",373.123232020356,10.5636943109022,3.25018373494519,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","20%",2030,439.353096697001,"Capacity",373.123232020356,66.229864676645,8.13817330097148,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","4%",2030,216.68841523403,"Capacity",373.123232020356,-156.434816786326,-12.5073904866813,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","8%",2030,272.354585599773,"Capacity",373.123232020356,-100.768646420583,-10.0383587513389,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","0%",2030,165.114963539156,"Capacity",373.123232020356,-208.0082684812,-14.4224917570162,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","12%",2030,342.556032198407,"Capacity",373.123232020356,-30.5671998219493,-5.52876114712413,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","16%",2030,401.703055084823,"Capacity",373.123232020356,28.5798230644676,5.34601001350237,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","20%",2030,460.85007797124,"Capacity",373.123232020356,87.7268459508845,9.36626104434873,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","4%",2030,224.261986425573,"Capacity",373.123232020356,-148.861245594783,-12.2008706900279,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","8%",2030,283.40900931199,"Capacity",373.123232020356,-89.7142227083662,-9.4717592192985,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","0%",2030,166.594315390252,"Capacity",373.123232020356,-206.528916630104,-14.3711139662207,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","12%",2030,343.887847644288,"Capacity",373.123232020356,-29.2353843760682,-5.40697552944973,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","16%",2030,402.985691728966,"Capacity",373.123232020356,29.8624597086103,5.46465549770618,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","20%",2030,462.083535813645,"Capacity",373.123232020356,88.9603037932888,9.43187700265906,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","4%",2030,225.692159474931,"Capacity",373.123232020356,-147.431072545425,-12.1421197714989,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","8%",2030,284.790003559609,"Capacity",373.123232020356,-88.3332284607466,-9.3985758740751,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","0%",2030,163.227543286854,"Capacity",373.123232020356,-209.895688733502,-14.4877772185212,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","12%",2030,330.430669607117,"Capacity",373.123232020356,-42.6925624132388,-6.53395457691885,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","16%",2030,386.165045047205,"Capacity",373.123232020356,13.041813026849,3.61134504400355,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","20%",2030,441.899420487293,"Capacity",373.123232020356,68.7761884669368,8.2931410495021,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","4%",2030,218.961918726942,"Capacity",373.123232020356,-154.161313293414,-12.4161714426555,"-0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","8%",2030,274.696294167029,"Capacity",373.123232020356,-98.4269378533265,-9.92103512005307,"-0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","0%",2030,411.509504263243,"Capacity",373.123232020356,38.3862722428874,6.19566560128025,"0M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","12%",2030,664.172685961324,"Capacity",373.123232020356,291.049453940968,17.0601715683333,"0.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","16%",2030,748.393746527351,"Capacity",373.123232020356,375.270514506995,19.3719001263943,"0.4M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","20%",2030,832.614807093378,"Capacity",373.123232020356,459.491575073022,21.4357545953722,"0.5M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","4%",2030,495.73056482927,"Capacity",373.123232020356,122.607332808914,11.0728195509958,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","8%",2030,579.951625395297,"Capacity",373.123232020356,206.828393374941,14.3815295909351,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","0%",2030,411.509504263243,"Capacity",373.123232020356,38.3862722428874,6.19566560128025,"0M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","12%",2030,589.054503829869,"Capacity",373.123232020356,215.931271809513,14.6946000901526,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","16%",2030,648.236170352077,"Capacity",373.123232020356,275.112938331721,16.586528821056,"0.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","20%",2030,707.417836874285,"Capacity",373.123232020356,334.294604853929,18.2837251361403,"0.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","4%",2030,470.691170785452,"Capacity",373.123232020356,97.5679387650957,9.87764844308076,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","8%",2030,529.87283730766,"Capacity",373.123232020356,156.749605287304,12.5199682622323,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","0%",2030,430.946884553762,"Capacity",373.123232020356,57.8236525334059,7.60418651358618,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","12%",2030,710.748921168532,"Capacity",373.123232020356,337.625689148176,18.3745935777686,"0.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","16%",2030,804.016266706789,"Capacity",373.123232020356,430.893034686433,20.7579631632401,"0.4M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","20%",2030,897.283612245046,"Capacity",373.123232020356,524.16038022469,22.8945491378339,"0.5M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","4%",2030,524.214230092019,"Capacity",373.123232020356,151.090998071663,12.2919078287979,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","8%",2030,617.481575630275,"Capacity",373.123232020356,244.35834360992,15.6319654429608,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","0%",2030,430.946884553762,"Capacity",373.123232020356,57.8236525334059,7.60418651358618,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","12%",2030,607.967624315772,"Capacity",373.123232020356,234.844392295416,15.3246335125972,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","16%",2030,666.974537569776,"Capacity",373.123232020356,293.85130554942,17.1420916328615,"0.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","20%",2030,725.981450823779,"Capacity",373.123232020356,352.858218803423,18.7845207232823,"0.4M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","4%",2030,489.953797807765,"Capacity",373.123232020356,116.830565787409,10.8088188895646,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","8%",2030,548.960711061769,"Capacity",373.123232020356,175.837479041413,13.2603725076414,"0.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","0%",2030,436.871600416516,"Capacity",373.123232020356,63.7483683961599,7.98425753568608,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","12%",2030,614.012953328327,"Capacity",373.123232020356,240.889721307971,15.5206224523365,"0.2M"
