"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","0%",2045,7768.79591918334,"Capacity",918.387361849208,6850.40855733413,82.767194934552,"6.9M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","12%",2045,8398.56600607099,"Capacity",918.387361849208,7480.17864422178,86.488026016448,"7.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","16%",2045,8608.48936836687,"Capacity",918.387361849208,7690.10200651766,87.6932266855181,"7.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","20%",2045,8818.41273066275,"Capacity",918.387361849208,7900.02536881355,88.8820868837672,"7.9M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","4%",2045,7978.71928147922,"Capacity",918.387361849208,7060.33191963001,84.0257812794979,"7.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRecycling","Ambitious","Small LIB","Reference","Recycling","0%","8%",2045,8188.6426437751,"Capacity",918.387361849208,7270.2552819259,85.2657919797025,"7.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","0%",2045,7944.43900117644,"Capacity",918.387361849208,7026.05163932723,83.8215463906938,"7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","12%",2045,8574.16127541593,"Capacity",918.387361849208,7655.77391356672,87.4972794638023,"7.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","16%",2045,8784.06870016242,"Capacity",918.387361849208,7865.68133831322,88.6886764943147,"7.9M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","20%",2045,8993.97612490892,"Capacity",918.387361849208,8075.58876305972,89.8642796836413,"8.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","4%",2045,8154.34642592293,"Capacity",918.387361849208,7235.95906407373,85.0644406557389,"7.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse0SmallRepurposing","Ambitious","Small LIB","Reference","Repurposing","0%","8%",2045,8364.25385066943,"Capacity",918.387361849208,7445.86648882022,86.2894343985417,"7.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","0%",2045,9579.96886310434,"Capacity",918.387361849208,8661.58150125513,93.0676178982525,"8.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","12%",2045,10207.3422162783,"Capacity",918.387361849208,9288.9548544291,96.3792241846193,"9.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","16%",2045,10416.4666673363,"Capacity",918.387361849208,9498.07930548708,97.4580899950696,"9.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","20%",2045,10625.5911183943,"Capacity",918.387361849208,9707.20375654507,98.5251427633834,"9.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","4%",2045,9789.09331416233,"Capacity",918.387361849208,8870.70595231312,94.1844252109292,"8.9M"
"Pre-processing (ktons of battery)","Ambitious__reuse50","Ambitious","Reference","Reference","50% Reuse","50%","8%",2045,9998.21776522032,"Capacity",918.387361849208,9079.83040337111,95.2881440860882,"9.1M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","0%",2045,11550.4521858344,"Capacity",918.387361849208,10632.0648239852,103.111904375708,"10.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","12%",2045,12176.0379992297,"Capacity",918.387361849208,11257.6506373805,106.10207649891,"11.3M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","16%",2045,12384.5666036948,"Capacity",918.387361849208,11466.1792418456,107.080246739749,"11.5M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","20%",2045,12593.0952081598,"Capacity",918.387361849208,11674.7078463106,108.049561990369,"11.7M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","4%",2045,11758.9807902995,"Capacity",918.387361849208,10840.5934284503,104.11817050088,"10.8M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Large","Ambitious","Large LIB","Reference","50% Reuse","50%","8%",2045,11967.5093947646,"Capacity",918.387361849208,11049.1220329154,105.114804061632,"11M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","0%",2045,7314.20096765716,"Capacity",918.387361849208,6395.81360580796,79.9738307561164,"6.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","12%",2045,7943.62182442656,"Capacity",918.387361849208,7025.23446257735,83.8166717460038,"7M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","16%",2045,8153.42877668302,"Capacity",918.387361849208,7235.04141483381,85.0590466372261,"7.2M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","20%",2045,8363.23572893948,"Capacity",918.387361849208,7444.84836709028,86.2835347391973,"7.4M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","4%",2045,7524.00791991363,"Capacity",918.387361849208,6605.62055806442,81.2749688284432,"6.6M"
"Pre-processing (ktons of battery)","Ambitious__reuse50Small","Ambitious","Small LIB","Reference","50% Reuse","50%","8%",2045,7733.81487217009,"Capacity",918.387361849208,6815.42751032088,82.5556025374467,"6.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","0%",2045,6375.60248616798,"Capacity",918.387361849208,5457.21512431877,73.8729661264442,"5.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","12%",2045,7769.34646258612,"Capacity",918.387361849208,6850.95910073691,82.7705207228812,"6.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","16%",2045,8233.92778805884,"Capacity",918.387361849208,7315.54042620963,85.5309325695075,"7.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","20%",2045,8698.50911353155,"Capacity",918.387361849208,7780.12175168235,88.204998450668,"7.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","4%",2045,6840.18381164069,"Capacity",918.387361849208,5921.79644979149,76.9532094833704,"5.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","100% LIB prod.","0%","8%",2045,7304.76513711341,"Capacity",918.387361849208,6386.3777752642,79.9148157431662,"6.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","0%",2045,6375.60248616798,"Capacity",918.387361849208,5457.21512431877,73.8729661264442,"5.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","12%",2045,7008.8754224606,"Capacity",918.387361849208,6090.48806061139,78.0415790499615,"6.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","16%",2045,7219.96640122481,"Capacity",918.387361849208,6301.57903937561,79.3824857218241,"6.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","20%",2045,7431.05737998902,"Capacity",918.387361849208,6512.67001813981,80.7011153463186,"6.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","4%",2045,6586.69346493219,"Capacity",918.387361849208,5668.30610308298,75.2881538031248,"5.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","8%",2045,6797.78444369639,"Capacity",918.387361849208,5879.39708184719,76.6772266181243,"5.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2045,7563.63914417425,"Capacity",918.387361849208,6645.25178232504,81.5184137623215,"6.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2045,9290.26187367215,"Capacity",918.387361849208,8371.87451182295,91.4979481290315,"8.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2045,9865.80278350479,"Capacity",918.387361849208,8947.41542165558,94.5907787347984,"8.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2045,10441.3436933374,"Capacity",918.387361849208,9522.95633148822,97.5856358870926,"9.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2045,8139.18005400689,"Capacity",918.387361849208,7220.79269215768,84.9752475263101,"7.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2045,8714.72096383952,"Capacity",918.387361849208,7796.33360199031,88.2968493321835,"7.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","0%",2045,7563.63914417425,"Capacity",918.387361849208,6645.25178232504,81.5184137623215,"6.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","12%",2045,8194.21379876194,"Capacity",918.387361849208,7275.82643691274,85.2984550675611,"7.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","16%",2045,8404.40535029117,"Capacity",918.387361849208,7486.01798844197,86.5217775386172,"7.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","20%",2045,8614.59690182041,"Capacity",918.387361849208,7696.2095399712,87.7280430647533,"7.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","4%",2045,7773.83069570348,"Capacity",918.387361849208,6855.44333385427,82.7976046383848,"6.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","8%",2045,7984.02224723271,"Capacity",918.387361849208,7065.6348853835,84.0573309437285,"7.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","0%",2045,7538.04220500074,"Capacity",918.387361849208,6619.65484315153,81.3612613173587,"6.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","12%",2045,8169.15871140474,"Capacity",918.387361849208,7250.77134955553,85.1514612297142,"7.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","16%",2045,8379.53088020607,"Capacity",918.387361849208,7461.14351835686,86.3779110557604,"7.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","20%",2045,8589.9030490074,"Capacity",918.387361849208,7671.51568715819,87.5871890584359,"7.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","4%",2045,7748.41437380207,"Capacity",918.387361849208,6830.02701195286,82.6439774693405,"6.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","8%",2045,7958.7865426034,"Capacity",918.387361849208,7040.3991807542,83.9070865943646,"7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","0%",2045,7728.9256795666,"Capacity",918.387361849208,6810.53831771739,82.5259857118798,"6.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","12%",2045,8360.12518274757,"Capacity",918.387361849208,7441.73782089837,86.2655077125172,"7.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","16%",2045,8570.52501714123,"Capacity",918.387361849208,7652.13765529202,87.4764977310593,"7.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","20%",2045,8780.92485153489,"Capacity",918.387361849208,7862.53748968568,88.6709506528811,"7.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","4%",2045,7939.32551396026,"Capacity",918.387361849208,7020.93815211105,83.7910386145861,"7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","8%",2045,8149.72534835392,"Capacity",918.387361849208,7231.33798650471,85.0372741008595,"7.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","0%",2045,6393.67445627486,"Capacity",918.387361849208,5475.28709442566,73.9951829136577,"5.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","12%",2045,7027.73741492578,"Capacity",918.387361849208,6109.35005307658,78.1623314204264,"6.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","16%",2045,7239.09173447609,"Capacity",918.387361849208,6320.70437262688,79.5028576381182,"6.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","20%",2045,7450.4460540264,"Capacity",918.387361849208,6532.05869217719,80.8211525046333,"6.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","4%",2045,6605.02877582517,"Capacity",918.387361849208,5686.64141397596,75.4098230602351,"5.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","8%",2045,6816.38309537548,"Capacity",918.387361849208,5897.99573352627,76.7984097070133,"5.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","0%",2045,6518.68203357306,"Capacity",918.387361849208,5600.29467172385,74.835116567851,"5.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","12%",2045,7152.63811808657,"Capacity",918.387361849208,6234.25075623736,78.9572717122201,"6.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","16%",2045,7363.9568129244,"Capacity",918.387361849208,6445.56945107519,80.2843038898339,"6.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","20%",2045,7575.27550776224,"Capacity",918.387361849208,6656.88814591303,81.5897551529175,"6.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","4%",2045,6730.0007284109,"Capacity",918.387361849208,5811.61336656169,76.2339384169655,"5.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","8%",2045,6941.31942324873,"Capacity",918.387361849208,6022.93206139952,77.6075515745699,"6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2045,4963.01401797866,"Capacity",918.387361849208,4044.62665612946,63.5973793180934,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2045,5970.32815792306,"Capacity",918.387361849208,5051.94079607385,71.0770060995386,"5.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2045,6306.09953790452,"Capacity",918.387361849208,5387.71217605531,73.4010366143102,"5.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2045,6641.87091788598,"Capacity",918.387361849208,5723.48355603678,75.6537081446559,"5.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2045,5298.78539796013,"Capacity",918.387361849208,4380.39803611092,66.1845755150769,"4.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2045,5634.55677794159,"Capacity",918.387361849208,4716.16941609238,68.6743723385397,"4.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","0%",2045,4963.01401797866,"Capacity",918.387361849208,4044.62665612946,63.5973793180934,"4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","12%",2045,5600.10767276591,"Capacity",918.387361849208,4681.7203109167,68.4230977880767,"4.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","16%",2045,5812.47222436166,"Capacity",918.387361849208,4894.08486251245,69.9577362592047,"4.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","20%",2045,6024.8367759574,"Capacity",918.387361849208,5106.4494141082,71.4594249494648,"5.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","4%",2045,5175.37856957441,"Capacity",918.387361849208,4256.9912077252,65.2456221345555,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","8%",2045,5387.74312117016,"Capacity",918.387361849208,4469.35575932095,66.853240454902,"4.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","0%",2045,5033.63615949575,"Capacity",918.387361849208,4115.24879764654,64.1502049696378,"4.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","12%",2045,5671.95317485975,"Capacity",918.387361849208,4753.56581301055,68.9461080338154,"4.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","16%",2045,5884.72551331442,"Capacity",918.387361849208,4966.33815146522,70.4722509323011,"5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","20%",2045,6097.49785176909,"Capacity",918.387361849208,5179.11048991988,71.9660370586007,"5.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","4%",2045,5246.40849795042,"Capacity",918.387361849208,4328.02113610121,65.7876974524964,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","8%",2045,5459.18083640508,"Capacity",918.387361849208,4540.79347455588,67.3854099531633,"4.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","0%",2045,5082.18866751924,"Capacity",918.387361849208,4163.80130567003,64.5275236288363,"4.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","12%",2045,5720.0842415601,"Capacity",918.387361849208,4801.6968797109,69.2942773951132,"4.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","16%",2045,5932.71609957372,"Capacity",918.387361849208,5014.32873772452,70.8119251095782,"5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","20%",2045,6145.34795758735,"Capacity",918.387361849208,5226.96059573814,72.2977219263383,"5.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","4%",2045,5294.82052553286,"Capacity",918.387361849208,4376.43316368365,66.1546155886621,"4.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","8%",2045,5507.45238354648,"Capacity",918.387361849208,4589.06502169727,67.7426381365331,"4.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","0%",2045,6093.21788826173,"Capacity",918.387361849208,5174.83052641253,71.9362949171872,"5.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","12%",2045,6726.44929581079,"Capacity",918.387361849208,5808.06193396159,76.2106418681905,"5.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","16%",2045,6937.52643166048,"Capacity",918.387361849208,6019.13906981128,77.5831107252814,"6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","20%",2045,7148.60356751017,"Capacity",918.387361849208,6230.21620566096,78.9317186285777,"6.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","4%",2045,6304.29502411142,"Capacity",918.387361849208,5385.90766226221,73.3887434301897,"5.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","8%",2045,6515.37215996111,"Capacity",918.387361849208,5596.9847981119,74.8129988578984,"5.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","0%",2045,7202.55170571298,"Capacity",918.387361849208,6284.16434386377,79.2727213098161,"6.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","12%",2045,7832.98850065889,"Capacity",918.387361849208,6914.60113880968,83.154080710508,"6.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","16%",2045,8043.13409897419,"Capacity",918.387361849208,7124.74673712498,84.4082148675411,"7.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","20%",2045,8253.2796972895,"Capacity",918.387361849208,7334.89233544029,85.6439859852418,"7.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","4%",2045,7412.69730402828,"Capacity",918.387361849208,6494.30994217908,80.5872815162484,"6.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","8%",2045,7622.84290234359,"Capacity",918.387361849208,6704.45554049438,81.8807397407619,"6.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","0%",2045,4781.0172456568,"Capacity",918.387361849208,3862.62988380759,62.1500594030898,"3.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","12%",2045,5418.21289000465,"Capacity",918.387361849208,4499.82552815544,67.0807388760398,"4.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","16%",2045,5630.61143812059,"Capacity",918.387361849208,4712.22407627139,68.6456413494068,"4.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","20%",2045,5843.00998623654,"Capacity",918.387361849208,4924.62262438734,70.1756554966702,"4.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","4%",2045,4993.41579377275,"Capacity",918.387361849208,4075.02843192354,63.8359493696424,"4.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","8%",2045,5205.8143418887,"Capacity",918.387361849208,4287.42698003949,65.4784466831605,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","0%",2045,13307.0519442759,"Capacity",918.387361849208,12388.6645824267,111.304378091909,"12.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","12%",2045,15411.0085883402,"Capacity",918.387361849208,14492.621226491,120.38530319973,"14.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","16%",2045,16112.327469695,"Capacity",918.387361849208,15193.9401078457,123.263701501479,"15.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","20%",2045,16813.6463510497,"Capacity",918.387361849208,15895.2589892005,126.076401396933,"15.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","4%",2045,14008.3708256307,"Capacity",918.387361849208,13089.9834637815,114.411465613292,"13.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","8%",2045,14709.6897069854,"Capacity",918.387361849208,13791.3023451362,117.436375732293,"13.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","0%",2045,13307.0519442759,"Capacity",918.387361849208,12388.6645824267,111.304378091909,"12.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","12%",2045,13932.9088266811,"Capacity",918.387361849208,13014.5214648319,114.081205572311,"13M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","16%",2045,14141.5277874828,"Capacity",918.387361849208,13223.1404256336,114.991914609826,"13.2M"
