"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","20%",2035,2221.67073665498,"Capacity",918.387361849208,1303.28337480577,36.1010162572437,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","4%",2035,1377.39638025183,"Capacity",918.387361849208,459.009018402622,21.4244957560878,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0","Momentum","Reference","Long lifetime","Reference","0%","8%",2035,1588.46496935262,"Capacity",918.387361849208,670.07760750341,25.8858572873956,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2035,1221.04756011307,"Capacity",918.387361849208,302.660198263859,17.3971318976393,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2035,2523.03207222032,"Capacity",918.387361849208,1604.64471037111,40.0580168052677,"1.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2035,2957.0269095894,"Capacity",918.387361849208,2038.6395477402,45.1512961911416,"2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2035,3391.02174695849,"Capacity",918.387361849208,2472.63438510928,49.7255908472617,"2.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2035,1655.04239748215,"Capacity",918.387361849208,736.655035632944,27.1413897144738,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2035,2089.03723485124,"Capacity",918.387361849208,1170.64987300203,34.2147610396745,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","0%",2035,1221.04756011307,"Capacity",918.387361849208,302.660198263859,17.3971318976393,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","12%",2035,1850.39041696801,"Capacity",918.387361849208,932.0030551188,30.5287250817783,"0.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","16%",2035,2060.17136925299,"Capacity",918.387361849208,1141.78400740378,33.7902945740901,"1.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","20%",2035,2269.95232153797,"Capacity",918.387361849208,1351.56495968876,36.7636363773874,"1.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","4%",2035,1430.82851239805,"Capacity",918.387361849208,512.441150548839,22.6371630410889,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Large","Momentum","Large LIB","Long lifetime","Reference","0%","8%",2035,1640.60946468303,"Capacity",918.387361849208,722.222102833819,26.8741902730821,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","0%",2035,1306.16525887357,"Capacity",918.387361849208,387.777897024358,19.6920770114368,"0.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","12%",2035,1936.35696981967,"Capacity",918.387361849208,1017.96960797047,31.9056359906908,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","16%",2035,2146.42087346838,"Capacity",918.387361849208,1228.03351161917,35.0433090848905,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","20%",2035,2356.48477711708,"Capacity",918.387361849208,1438.09741526787,37.92225488111,"1.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","4%",2035,1516.22916252227,"Capacity",918.387361849208,597.84180067306,24.4508036815369,"0.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRecycling","Momentum","Large LIB","Long lifetime","Recycling","0%","8%",2035,1726.29306617097,"Capacity",918.387361849208,807.905704321763,28.4236821035165,"0.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","0%",2035,1169.97694085677,"Capacity",918.387361849208,251.58957900756,15.8615755524967,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","12%",2035,1798.80464719665,"Capacity",918.387361849208,880.417285347442,29.6718264578951,"0.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","16%",2035,2008.41388264328,"Capacity",918.387361849208,1090.02652079407,33.0155496818404,"1.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","20%",2035,2218.0231180899,"Capacity",918.387361849208,1299.6357562407,36.0504612486539,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","4%",2035,1379.58617630339,"Capacity",918.387361849208,461.198814454187,21.4755399106562,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0LargeRepurposing","Momentum","Large LIB","Long lifetime","Repurposing","0%","8%",2035,1589.19541175002,"Capacity",918.387361849208,670.808049900815,25.8999623532702,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","0%",2035,1244.53513199009,"Capacity",918.387361849208,326.147770140881,18.0595617372316,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","12%",2035,1878.65657840035,"Capacity",918.387361849208,960.269216551138,30.9882109285312,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","16%",2035,2090.03039387043,"Capacity",918.387361849208,1171.64303202122,34.2292715672014,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","20%",2035,2301.40420934052,"Capacity",918.387361849208,1383.01684749131,37.188934476418,"1.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","4%",2035,1455.90894746017,"Capacity",918.387361849208,537.521585610967,23.1845117613239,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Recycling","Momentum","Reference","Long lifetime","Recycling","0%","8%",2035,1667.28276293026,"Capacity",918.387361849208,748.895401081053,27.3659533194269,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","0%",2035,1119.40338664761,"Capacity",918.387361849208,201.016024798404,14.178012018559,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","12%",2035,1752.05271906749,"Capacity",918.387361849208,833.665357218284,28.8732637091529,"0.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","16%",2035,1962.93582987412,"Capacity",918.387361849208,1044.54846802491,32.3194750580035,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","20%",2035,2173.81894068074,"Capacity",918.387361849208,1255.43157883154,35.4320699202225,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","4%",2035,1330.28649745424,"Capacity",918.387361849208,411.899135605031,20.2952983620599,"0.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Repurposing","Momentum","Reference","Long lifetime","Repurposing","0%","8%",2035,1541.16960826086,"Capacity",918.387361849208,622.782246411657,24.9556055108198,"0.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2035,1095.13619694556,"Capacity",918.387361849208,176.748835096353,13.2946919895255,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2035,1923.17839309326,"Capacity",918.387361849208,1004.79103124406,31.6984389401758,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2035,2199.19245847583,"Capacity",918.387361849208,1280.80509662662,35.7883374387051,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2035,2475.2065238584,"Capacity",918.387361849208,1556.81916200919,39.4565477710505,"1.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2035,1371.15026232813,"Capacity",918.387361849208,452.762900478921,21.2782259711406,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2035,1647.1643277107,"Capacity",918.387361849208,728.776965861488,26.9958694222188,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","0%",2035,1095.13619694556,"Capacity",918.387361849208,176.748835096353,13.2946919895255,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","12%",2035,1732.29483836068,"Capacity",918.387361849208,813.907476511477,28.5290637159981,"0.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","16%",2035,1944.68105216573,"Capacity",918.387361849208,1026.29369031652,32.0358188644604,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","20%",2035,2157.06726597077,"Capacity",918.387361849208,1238.67990412156,35.1948846300362,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","4%",2035,1307.5224107506,"Capacity",918.387361849208,389.135048901395,19.7265062517769,"0.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","8%",2035,1519.90862455564,"Capacity",918.387361849208,601.521262706436,24.5259304146945,"0.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","0%",2035,1165.89424034844,"Capacity",918.387361849208,247.506878499229,15.7323513340895,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","12%",2035,1804.39944296475,"Capacity",918.387361849208,886.012081115538,29.7659550680898,"0.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","16%",2035,2017.23451050351,"Capacity",918.387361849208,1098.84714865431,33.1488634594658,"1.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","20%",2035,2230.06957804228,"Capacity",918.387361849208,1311.68221619308,36.2171536180451,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","4%",2035,1378.72930788721,"Capacity",918.387361849208,460.341946037999,21.4555807667376,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","8%",2035,1591.56437542598,"Capacity",918.387361849208,673.177013576768,25.9456550038107,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","0%",2035,1052.68137090383,"Capacity",918.387361849208,134.294009054627,11.5885292015263,"0.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","12%",2035,1689.02341137297,"Capacity",918.387361849208,770.636049523762,27.7603323021134,"0.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","16%",2035,1901.13742486268,"Capacity",918.387361849208,982.750063013473,31.3488446838711,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","20%",2035,2113.25143835239,"Capacity",918.387361849208,1194.86407650318,34.5668059922114,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","4%",2035,1264.79538439355,"Capacity",918.387361849208,346.408022544339,18.6120397201472,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","8%",2035,1476.90939788326,"Capacity",918.387361849208,558.52203603405,23.6330708126145,"0.6M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","0%",2035,1150.19019699641,"Capacity",918.387361849208,231.802835147199,15.2250725826578,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","12%",2035,1783.69270372277,"Capacity",918.387361849208,865.30534187356,29.41607284927,"0.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","16%",2035,1994.86020596489,"Capacity",918.387361849208,1076.47284411568,32.8096455957037,"1.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","20%",2035,2206.02770820701,"Capacity",918.387361849208,1287.6403463578,35.8837058615439,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","4%",2035,1361.35769923853,"Capacity",918.387361849208,442.97033738932,21.0468605114711,"0.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","8%",2035,1572.52520148065,"Capacity",918.387361849208,654.13783963144,25.5761185411594,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","0%",2035,1202.32254098255,"Capacity",918.387361849208,283.935179133344,16.8503762312105,"0.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","12%",2035,1831.93251562047,"Capacity",918.387361849208,913.545153771264,30.2249094915314,"0.9M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","16%",2035,2041.80250716644,"Capacity",918.387361849208,1123.41514531724,33.517385717225,"1.1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","20%",2035,2251.67249871242,"Capacity",918.387361849208,1333.28513686321,36.5141772037001,"1.3M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","4%",2035,1412.19253252852,"Capacity",918.387361849208,493.805170679317,22.2217274458877,"0.5M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","8%",2035,1622.0625240745,"Capacity",918.387361849208,703.67516222529,26.5268762244123,"0.7M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","0%",2035,1081.86905837094,"Capacity",918.387361849208,163.481696521735,12.7859961098749,"0.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","12%",2035,1719.28860797539,"Capacity",918.387361849208,800.901246126181,28.3001986941113,"0.8M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","16%",2035,1931.76179117687,"Capacity",918.387361849208,1013.37442932766,31.8335425192934,"1M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","20%",2035,2144.23497437835,"Capacity",918.387361849208,1225.84761252914,35.012106656543,"1.2M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","4%",2035,1294.34224157242,"Capacity",918.387361849208,375.954879723217,19.3895559444567,"0.4M"
"Pre-processing (ktons of battery)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","8%",2035,1506.81542477391,"Capacity",918.387361849208,588.428062924699,24.2575362088712,"0.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","0%",2035,3720.54226925666,"Capacity",918.387361849208,2802.15490740745,52.9353842661735,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","12%",2035,5088.61544245197,"Capacity",918.387361849208,4170.22808060276,64.5773031381984,"4.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","16%",2035,5544.63983351708,"Capacity",918.387361849208,4626.25247166787,68.016560275185,"4.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","20%",2035,6000.66422458218,"Capacity",918.387361849208,5082.27686273297,71.2900895127294,"5.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","4%",2035,4176.56666032176,"Capacity",918.387361849208,3258.17929847256,57.0804633694625,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","8%",2035,4632.59105138687,"Capacity",918.387361849208,3714.20368953766,60.9442670768766,"3.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","0%",2035,3720.54226925666,"Capacity",918.387361849208,2802.15490740745,52.9353842661735,"2.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","12%",2035,4349.01378430734,"Capacity",918.387361849208,3430.62642245813,58.5715495992562,"3.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","16%",2035,4558.50428932423,"Capacity",918.387361849208,3640.11692747503,60.333381535225,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","20%",2035,4767.99479434113,"Capacity",918.387361849208,3849.60743249192,62.0452047501813,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","4%",2035,3930.03277427355,"Capacity",918.387361849208,3011.64541242435,54.8784603685667,"3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","8%",2035,4139.52327929045,"Capacity",918.387361849208,3221.13591744124,56.7550519111844,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","0%",2035,4191.96418167183,"Capacity",918.387361849208,3273.57681982262,57.2151799771933,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","12%",2035,5827.94308798235,"Capacity",918.387361849208,4909.55572613315,70.0682219421411,"4.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","16%",2035,6373.26939008586,"Capacity",918.387361849208,5454.88202823665,73.8571731671112,"5.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","20%",2035,6918.59569218937,"Capacity",918.387361849208,6000.20833034016,77.4610116790386,"6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","4%",2035,4737.29048377534,"Capacity",918.387361849208,3818.90312192613,61.7972743891357,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","8%",2035,5282.61678587884,"Capacity",918.387361849208,4364.22942402964,66.0623147038434,"4.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","0%",2035,4191.96418167183,"Capacity",918.387361849208,3273.57681982262,57.2151799771933,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","12%",2035,4817.95165664246,"Capacity",918.387361849208,3899.56429479326,62.4464914530293,"3.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","16%",2035,5026.61414829934,"Capacity",918.387361849208,4108.22678645013,64.0954505908971,"4.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","20%",2035,5235.27663995622,"Capacity",918.387361849208,4316.88927810701,65.7030385759061,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","4%",2035,4400.62667332871,"Capacity",918.387361849208,3482.2393114795,59.0105017050313,"3.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","8%",2035,4609.28916498559,"Capacity",918.387361849208,3690.90180313638,60.7527925542224,"3.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","0%",2035,4304.46918788308,"Capacity",918.387361849208,3386.08182603388,58.1900492011639,"3.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","12%",2035,4931.43368121829,"Capacity",918.387361849208,4013.04631936908,63.3486094509507,"4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","16%",2035,5140.42184566335,"Capacity",918.387361849208,4222.03448381415,64.9771843327652,"4.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","20%",2035,5349.41001010842,"Capacity",918.387361849208,4431.02264825922,66.5659270817978,"4.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","4%",2035,4513.45735232815,"Capacity",918.387361849208,3595.06999047894,59.9589025122954,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","8%",2035,4722.44551677322,"Capacity",918.387361849208,3804.05815492401,61.6770472292895,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","0%",2035,4128.34168233235,"Capacity",918.387361849208,3209.95432048314,56.6564587711157,"3.2M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","12%",2035,4753.76023337681,"Capacity",918.387361849208,3835.3728715276,61.9303873032262,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","16%",2035,4962.23308372496,"Capacity",918.387361849208,4043.84572187575,63.5912393484806,"4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","20%",2035,5170.70593407311,"Capacity",918.387361849208,4252.3185722239,65.2098042645729,"4.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","4%",2035,4336.8145326805,"Capacity",918.387361849208,3418.42717083129,58.4673171167559,"3.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","8%",2035,4545.28738302865,"Capacity",918.387361849208,3626.90002117945,60.2237496439689,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","0%",2035,3819.77108276937,"Capacity",918.387361849208,2901.38372092016,53.8644940653874,"2.9M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","12%",2035,4449.25407441735,"Capacity",918.387361849208,3530.86671256814,59.421096527817,"3.5M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","16%",2035,4659.08173830001,"Capacity",918.387361849208,3740.6943764508,61.1612162767452,"3.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","20%",2035,4868.90940218267,"Capacity",918.387361849208,3950.52204033346,62.8531784425693,"4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","4%",2035,4029.59874665203,"Capacity",918.387361849208,3111.21138480282,55.7782339699171,"3.1M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","8%",2035,4239.42641053469,"Capacity",918.387361849208,3321.03904868548,57.6284569347946,"3.3M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","0%",2035,3661.69764704344,"Capacity",918.387361849208,2743.31028519423,52.3766196426825,"2.7M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","12%",2035,4289.55926340227,"Capacity",918.387361849208,3371.17190155306,58.0617938196286,"3.4M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","16%",2035,4498.84646885522,"Capacity",918.387361849208,3580.45910700601,59.8369376472928,"3.6M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","20%",2035,4708.13367430816,"Capacity",918.387361849208,3789.74631245895,61.5609154615082,"3.8M"
"Pre-processing (ktons of battery)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","4%",2035,3870.98485249638,"Capacity",918.387361849208,2952.59749064718,54.3378090342919,"3M"
