"Vehicle","Year","Country","chemistry","kwh_veh"
"Medium trucks",2023,"Canada","NMC",45.4339622641509
"Buses",2023,"Mexico","LFP",194.35632183908
"Buses",2023,"Mexico","NK",59.6091954022989
"Heavy trucks",2023,"Mexico","LFP",274.212765957447
"Buses",2023,"USA","LFP",29.7092561044861
"Buses",2023,"USA","NK",110.736513344691
"Buses",2023,"USA","NMC",60.7075525269733
"Buses",2023,"USA","NMC / LTO",51.351504826803
"Heavy trucks",2023,"USA","LFP",182.267593397046
"Heavy trucks",2023,"USA","NK",45.511728931364
"Heavy trucks",2023,"USA","NMC",105.245004344049
"Heavy trucks",2023,"USA","NMC / LTO",118.033883579496
"Medium trucks",2023,"USA","LFP",5.12091038406828
"Medium trucks",2023,"USA","NK",188.802275960171
"Medium trucks",2023,"USA","NMC",4.40398293029872
"Buses",2024,"Canada","LFP",134.185135135135
"Buses",2024,"Canada","NK",71.1351351351351
"Buses",2024,"Canada","NMC",37.7837837837838
"Buses",2024,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2024,"Canada","LFP",186.046728971963
"Heavy trucks",2024,"Canada","NK",39.2523364485981
"Heavy trucks",2024,"Canada","NMC",148.205607476636
"Medium trucks",2024,"Canada","LFP",21.4054054054054
"Medium trucks",2024,"Canada","NK",87.4810810810811
"Medium trucks",2024,"Canada","NMC",33.0810810810811
"Buses",2024,"Mexico","LFP",69.1565349544073
"Buses",2024,"Mexico","NCA",1.14285714285714
"Buses",2024,"Mexico","NK",144.065349544073
"Heavy trucks",2024,"Mexico","LFP",288.272727272727
"Heavy trucks",2024,"Mexico","NMC",28.8181818181818
"Medium trucks",2024,"Mexico","LFP",243.5
"Buses",2024,"USA","LFP",121.574363555159
"Buses",2024,"USA","NK",18.9459580169719
"Buses",2024,"USA","NMC",62.1438142027691
"Buses",2024,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2024,"USA","LFP",201.199233716475
"Heavy trucks",2024,"USA","NK",72.9444444444444
"Heavy trucks",2024,"USA","NMC",131.95785440613
"Heavy trucks",2024,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2024,"USA","LFP",26.2123197903014
"Medium trucks",2024,"USA","NK",155.262123197903
"Medium trucks",2024,"USA","NMC",6.94626474442988
"Buses",2025,"Canada","LFP",134.185135135135
"Buses",2025,"Canada","NK",71.1351351351351
"Buses",2025,"Canada","NMC",37.7837837837838
"Buses",2025,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2025,"Canada","LFP",186.046728971963
"Heavy trucks",2025,"Canada","NK",39.2523364485981
"Heavy trucks",2025,"Canada","NMC",148.205607476636
"Medium trucks",2025,"Canada","LFP",21.4054054054054
"Medium trucks",2025,"Canada","NK",87.4810810810811
"Medium trucks",2025,"Canada","NMC",33.0810810810811
"Buses",2025,"Mexico","LFP",69.1565349544073
"Buses",2025,"Mexico","NCA",1.14285714285714
"Buses",2025,"Mexico","NK",144.065349544073
"Heavy trucks",2025,"Mexico","LFP",288.272727272727
"Heavy trucks",2025,"Mexico","NMC",28.8181818181818
"Medium trucks",2025,"Mexico","LFP",243.5
"Buses",2025,"USA","LFP",121.574363555159
"Buses",2025,"USA","NK",18.9459580169719
"Buses",2025,"USA","NMC",62.1438142027691
"Buses",2025,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2025,"USA","LFP",201.199233716475
"Heavy trucks",2025,"USA","NK",72.9444444444444
"Heavy trucks",2025,"USA","NMC",131.95785440613
"Heavy trucks",2025,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2025,"USA","LFP",26.2123197903014
"Medium trucks",2025,"USA","NK",155.262123197903
"Medium trucks",2025,"USA","NMC",6.94626474442988
"Buses",2026,"Canada","LFP",134.185135135135
"Buses",2026,"Canada","NK",71.1351351351351
"Buses",2026,"Canada","NMC",37.7837837837838
"Buses",2026,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2026,"Canada","LFP",186.046728971963
"Heavy trucks",2026,"Canada","NK",39.2523364485981
"Heavy trucks",2026,"Canada","NMC",148.205607476636
"Medium trucks",2026,"Canada","LFP",21.4054054054054
"Medium trucks",2026,"Canada","NK",87.4810810810811
"Medium trucks",2026,"Canada","NMC",33.0810810810811
"Buses",2026,"Mexico","LFP",69.1565349544073
"Buses",2026,"Mexico","NCA",1.14285714285714
"Buses",2026,"Mexico","NK",144.065349544073
"Heavy trucks",2026,"Mexico","LFP",288.272727272727
"Heavy trucks",2026,"Mexico","NMC",28.8181818181818
"Medium trucks",2026,"Mexico","LFP",243.5
"Buses",2026,"USA","LFP",121.574363555159
"Buses",2026,"USA","NK",18.9459580169719
"Buses",2026,"USA","NMC",62.1438142027691
"Buses",2026,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2026,"USA","LFP",201.199233716475
"Heavy trucks",2026,"USA","NK",72.9444444444444
"Heavy trucks",2026,"USA","NMC",131.95785440613
"Heavy trucks",2026,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2026,"USA","LFP",26.2123197903014
"Medium trucks",2026,"USA","NK",155.262123197903
"Medium trucks",2026,"USA","NMC",6.94626474442988
"Buses",2027,"Canada","LFP",134.185135135135
"Buses",2027,"Canada","NK",71.1351351351351
"Buses",2027,"Canada","NMC",37.7837837837838
"Buses",2027,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2027,"Canada","LFP",186.046728971963
"Heavy trucks",2027,"Canada","NK",39.2523364485981
"Heavy trucks",2027,"Canada","NMC",148.205607476636
"Medium trucks",2027,"Canada","LFP",21.4054054054054
"Medium trucks",2027,"Canada","NK",87.4810810810811
"Medium trucks",2027,"Canada","NMC",33.0810810810811
"Buses",2027,"Mexico","LFP",69.1565349544073
"Buses",2027,"Mexico","NCA",1.14285714285714
"Buses",2027,"Mexico","NK",144.065349544073
"Heavy trucks",2027,"Mexico","LFP",288.272727272727
"Heavy trucks",2027,"Mexico","NMC",28.8181818181818
"Medium trucks",2027,"Mexico","LFP",243.5
"Buses",2027,"USA","LFP",121.574363555159
"Buses",2027,"USA","NK",18.9459580169719
"Buses",2027,"USA","NMC",62.1438142027691
"Buses",2027,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2027,"USA","LFP",201.199233716475
"Heavy trucks",2027,"USA","NK",72.9444444444444
"Heavy trucks",2027,"USA","NMC",131.95785440613
"Heavy trucks",2027,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2027,"USA","LFP",26.2123197903014
"Medium trucks",2027,"USA","NK",155.262123197903
"Medium trucks",2027,"USA","NMC",6.94626474442988
"Buses",2028,"Canada","LFP",134.185135135135
"Buses",2028,"Canada","NK",71.1351351351351
"Buses",2028,"Canada","NMC",37.7837837837838
"Buses",2028,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2028,"Canada","LFP",186.046728971963
"Heavy trucks",2028,"Canada","NK",39.2523364485981
"Heavy trucks",2028,"Canada","NMC",148.205607476636
"Medium trucks",2028,"Canada","LFP",21.4054054054054
"Medium trucks",2028,"Canada","NK",87.4810810810811
"Medium trucks",2028,"Canada","NMC",33.0810810810811
"Buses",2028,"Mexico","LFP",69.1565349544073
"Buses",2028,"Mexico","NCA",1.14285714285714
"Buses",2028,"Mexico","NK",144.065349544073
"Heavy trucks",2028,"Mexico","LFP",288.272727272727
"Heavy trucks",2028,"Mexico","NMC",28.8181818181818
"Medium trucks",2028,"Mexico","LFP",243.5
"Buses",2028,"USA","LFP",121.574363555159
"Buses",2028,"USA","NK",18.9459580169719
"Buses",2028,"USA","NMC",62.1438142027691
"Buses",2028,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2028,"USA","LFP",201.199233716475
"Heavy trucks",2028,"USA","NK",72.9444444444444
"Heavy trucks",2028,"USA","NMC",131.95785440613
"Heavy trucks",2028,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2028,"USA","LFP",26.2123197903014
"Medium trucks",2028,"USA","NK",155.262123197903
"Medium trucks",2028,"USA","NMC",6.94626474442988
"Buses",2029,"Canada","LFP",134.185135135135
"Buses",2029,"Canada","NK",71.1351351351351
"Buses",2029,"Canada","NMC",37.7837837837838
"Buses",2029,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2029,"Canada","LFP",186.046728971963
"Heavy trucks",2029,"Canada","NK",39.2523364485981
"Heavy trucks",2029,"Canada","NMC",148.205607476636
"Medium trucks",2029,"Canada","LFP",21.4054054054054
"Medium trucks",2029,"Canada","NK",87.4810810810811
"Medium trucks",2029,"Canada","NMC",33.0810810810811
"Buses",2029,"Mexico","LFP",69.1565349544073
"Buses",2029,"Mexico","NCA",1.14285714285714
"Buses",2029,"Mexico","NK",144.065349544073
"Heavy trucks",2029,"Mexico","LFP",288.272727272727
"Heavy trucks",2029,"Mexico","NMC",28.8181818181818
"Medium trucks",2029,"Mexico","LFP",243.5
"Buses",2029,"USA","LFP",121.574363555159
"Buses",2029,"USA","NK",18.9459580169719
"Buses",2029,"USA","NMC",62.1438142027691
"Buses",2029,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2029,"USA","LFP",201.199233716475
"Heavy trucks",2029,"USA","NK",72.9444444444444
"Heavy trucks",2029,"USA","NMC",131.95785440613
"Heavy trucks",2029,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2029,"USA","LFP",26.2123197903014
"Medium trucks",2029,"USA","NK",155.262123197903
"Medium trucks",2029,"USA","NMC",6.94626474442988
"Buses",2030,"Canada","LFP",134.185135135135
"Buses",2030,"Canada","NK",71.1351351351351
"Buses",2030,"Canada","NMC",37.7837837837838
"Buses",2030,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2030,"Canada","LFP",186.046728971963
"Heavy trucks",2030,"Canada","NK",39.2523364485981
"Heavy trucks",2030,"Canada","NMC",148.205607476636
"Medium trucks",2030,"Canada","LFP",21.4054054054054
"Medium trucks",2030,"Canada","NK",87.4810810810811
"Medium trucks",2030,"Canada","NMC",33.0810810810811
"Buses",2030,"Mexico","LFP",69.1565349544073
"Buses",2030,"Mexico","NCA",1.14285714285714
"Buses",2030,"Mexico","NK",144.065349544073
"Heavy trucks",2030,"Mexico","LFP",288.272727272727
"Heavy trucks",2030,"Mexico","NMC",28.8181818181818
"Medium trucks",2030,"Mexico","LFP",243.5
"Buses",2030,"USA","LFP",121.574363555159
"Buses",2030,"USA","NK",18.9459580169719
"Buses",2030,"USA","NMC",62.1438142027691
"Buses",2030,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2030,"USA","LFP",201.199233716475
"Heavy trucks",2030,"USA","NK",72.9444444444444
"Heavy trucks",2030,"USA","NMC",131.95785440613
"Heavy trucks",2030,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2030,"USA","LFP",26.2123197903014
"Medium trucks",2030,"USA","NK",155.262123197903
"Medium trucks",2030,"USA","NMC",6.94626474442988
"Buses",2031,"Canada","LFP",134.185135135135
"Buses",2031,"Canada","NK",71.1351351351351
"Buses",2031,"Canada","NMC",37.7837837837838
"Buses",2031,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2031,"Canada","LFP",186.046728971963
"Heavy trucks",2031,"Canada","NK",39.2523364485981
"Heavy trucks",2031,"Canada","NMC",148.205607476636
"Medium trucks",2031,"Canada","LFP",21.4054054054054
"Medium trucks",2031,"Canada","NK",87.4810810810811
"Medium trucks",2031,"Canada","NMC",33.0810810810811
"Buses",2031,"Mexico","LFP",69.1565349544073
"Buses",2031,"Mexico","NCA",1.14285714285714
"Buses",2031,"Mexico","NK",144.065349544073
"Heavy trucks",2031,"Mexico","LFP",288.272727272727
"Heavy trucks",2031,"Mexico","NMC",28.8181818181818
"Medium trucks",2031,"Mexico","LFP",243.5
"Buses",2031,"USA","LFP",121.574363555159
"Buses",2031,"USA","NK",18.9459580169719
"Buses",2031,"USA","NMC",62.1438142027691
"Buses",2031,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2031,"USA","LFP",201.199233716475
"Heavy trucks",2031,"USA","NK",72.9444444444444
"Heavy trucks",2031,"USA","NMC",131.95785440613
"Heavy trucks",2031,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2031,"USA","LFP",26.2123197903014
"Medium trucks",2031,"USA","NK",155.262123197903
"Medium trucks",2031,"USA","NMC",6.94626474442988
"Buses",2032,"Canada","LFP",134.185135135135
"Buses",2032,"Canada","NK",71.1351351351351
"Buses",2032,"Canada","NMC",37.7837837837838
"Buses",2032,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2032,"Canada","LFP",186.046728971963
"Heavy trucks",2032,"Canada","NK",39.2523364485981
"Heavy trucks",2032,"Canada","NMC",148.205607476636
"Medium trucks",2032,"Canada","LFP",21.4054054054054
"Medium trucks",2032,"Canada","NK",87.4810810810811
"Medium trucks",2032,"Canada","NMC",33.0810810810811
"Buses",2032,"Mexico","LFP",69.1565349544073
"Buses",2032,"Mexico","NCA",1.14285714285714
"Buses",2032,"Mexico","NK",144.065349544073
"Heavy trucks",2032,"Mexico","LFP",288.272727272727
"Heavy trucks",2032,"Mexico","NMC",28.8181818181818
"Medium trucks",2032,"Mexico","LFP",243.5
"Buses",2032,"USA","LFP",121.574363555159
"Buses",2032,"USA","NK",18.9459580169719
"Buses",2032,"USA","NMC",62.1438142027691
"Buses",2032,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2032,"USA","LFP",201.199233716475
"Heavy trucks",2032,"USA","NK",72.9444444444444
"Heavy trucks",2032,"USA","NMC",131.95785440613
"Heavy trucks",2032,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2032,"USA","LFP",26.2123197903014
"Medium trucks",2032,"USA","NK",155.262123197903
"Medium trucks",2032,"USA","NMC",6.94626474442988
"Buses",2033,"Canada","LFP",134.185135135135
"Buses",2033,"Canada","NK",71.1351351351351
"Buses",2033,"Canada","NMC",37.7837837837838
"Buses",2033,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2033,"Canada","LFP",186.046728971963
"Heavy trucks",2033,"Canada","NK",39.2523364485981
"Heavy trucks",2033,"Canada","NMC",148.205607476636
"Medium trucks",2033,"Canada","LFP",21.4054054054054
"Medium trucks",2033,"Canada","NK",87.4810810810811
"Medium trucks",2033,"Canada","NMC",33.0810810810811
"Buses",2033,"Mexico","LFP",69.1565349544073
"Buses",2033,"Mexico","NCA",1.14285714285714
"Buses",2033,"Mexico","NK",144.065349544073
"Heavy trucks",2033,"Mexico","LFP",288.272727272727
"Heavy trucks",2033,"Mexico","NMC",28.8181818181818
"Medium trucks",2033,"Mexico","LFP",243.5
"Buses",2033,"USA","LFP",121.574363555159
"Buses",2033,"USA","NK",18.9459580169719
"Buses",2033,"USA","NMC",62.1438142027691
"Buses",2033,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2033,"USA","LFP",201.199233716475
"Heavy trucks",2033,"USA","NK",72.9444444444444
"Heavy trucks",2033,"USA","NMC",131.95785440613
"Heavy trucks",2033,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2033,"USA","LFP",26.2123197903014
"Medium trucks",2033,"USA","NK",155.262123197903
"Medium trucks",2033,"USA","NMC",6.94626474442988
"Buses",2034,"Canada","LFP",134.185135135135
"Buses",2034,"Canada","NK",71.1351351351351
"Buses",2034,"Canada","NMC",37.7837837837838
"Buses",2034,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2034,"Canada","LFP",186.046728971963
"Heavy trucks",2034,"Canada","NK",39.2523364485981
"Heavy trucks",2034,"Canada","NMC",148.205607476636
"Medium trucks",2034,"Canada","LFP",21.4054054054054
"Medium trucks",2034,"Canada","NK",87.4810810810811
"Medium trucks",2034,"Canada","NMC",33.0810810810811
"Buses",2034,"Mexico","LFP",69.1565349544073
"Buses",2034,"Mexico","NCA",1.14285714285714
"Buses",2034,"Mexico","NK",144.065349544073
"Heavy trucks",2034,"Mexico","LFP",288.272727272727
"Heavy trucks",2034,"Mexico","NMC",28.8181818181818
"Medium trucks",2034,"Mexico","LFP",243.5
"Buses",2034,"USA","LFP",121.574363555159
"Buses",2034,"USA","NK",18.9459580169719
"Buses",2034,"USA","NMC",62.1438142027691
"Buses",2034,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2034,"USA","LFP",201.199233716475
"Heavy trucks",2034,"USA","NK",72.9444444444444
"Heavy trucks",2034,"USA","NMC",131.95785440613
"Heavy trucks",2034,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2034,"USA","LFP",26.2123197903014
"Medium trucks",2034,"USA","NK",155.262123197903
"Medium trucks",2034,"USA","NMC",6.94626474442988
"Buses",2035,"Canada","LFP",134.185135135135
"Buses",2035,"Canada","NK",71.1351351351351
"Buses",2035,"Canada","NMC",37.7837837837838
"Buses",2035,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2035,"Canada","LFP",186.046728971963
"Heavy trucks",2035,"Canada","NK",39.2523364485981
"Heavy trucks",2035,"Canada","NMC",148.205607476636
"Medium trucks",2035,"Canada","LFP",21.4054054054054
"Medium trucks",2035,"Canada","NK",87.4810810810811
"Medium trucks",2035,"Canada","NMC",33.0810810810811
"Buses",2035,"Mexico","LFP",69.1565349544073
"Buses",2035,"Mexico","NCA",1.14285714285714
"Buses",2035,"Mexico","NK",144.065349544073
"Heavy trucks",2035,"Mexico","LFP",288.272727272727
"Heavy trucks",2035,"Mexico","NMC",28.8181818181818
"Medium trucks",2035,"Mexico","LFP",243.5
"Buses",2035,"USA","LFP",121.574363555159
"Buses",2035,"USA","NK",18.9459580169719
"Buses",2035,"USA","NMC",62.1438142027691
"Buses",2035,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2035,"USA","LFP",201.199233716475
"Heavy trucks",2035,"USA","NK",72.9444444444444
"Heavy trucks",2035,"USA","NMC",131.95785440613
"Heavy trucks",2035,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2035,"USA","LFP",26.2123197903014
"Medium trucks",2035,"USA","NK",155.262123197903
"Medium trucks",2035,"USA","NMC",6.94626474442988
"Buses",2036,"Canada","LFP",134.185135135135
"Buses",2036,"Canada","NK",71.1351351351351
"Buses",2036,"Canada","NMC",37.7837837837838
"Buses",2036,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2036,"Canada","LFP",186.046728971963
"Heavy trucks",2036,"Canada","NK",39.2523364485981
"Heavy trucks",2036,"Canada","NMC",148.205607476636
"Medium trucks",2036,"Canada","LFP",21.4054054054054
"Medium trucks",2036,"Canada","NK",87.4810810810811
"Medium trucks",2036,"Canada","NMC",33.0810810810811
"Buses",2036,"Mexico","LFP",69.1565349544073
"Buses",2036,"Mexico","NCA",1.14285714285714
"Buses",2036,"Mexico","NK",144.065349544073
"Heavy trucks",2036,"Mexico","LFP",288.272727272727
"Heavy trucks",2036,"Mexico","NMC",28.8181818181818
"Medium trucks",2036,"Mexico","LFP",243.5
"Buses",2036,"USA","LFP",121.574363555159
"Buses",2036,"USA","NK",18.9459580169719
"Buses",2036,"USA","NMC",62.1438142027691
"Buses",2036,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2036,"USA","LFP",201.199233716475
"Heavy trucks",2036,"USA","NK",72.9444444444444
"Heavy trucks",2036,"USA","NMC",131.95785440613
"Heavy trucks",2036,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2036,"USA","LFP",26.2123197903014
"Medium trucks",2036,"USA","NK",155.262123197903
"Medium trucks",2036,"USA","NMC",6.94626474442988
"Buses",2037,"Canada","LFP",134.185135135135
"Buses",2037,"Canada","NK",71.1351351351351
"Buses",2037,"Canada","NMC",37.7837837837838
"Buses",2037,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2037,"Canada","LFP",186.046728971963
"Heavy trucks",2037,"Canada","NK",39.2523364485981
"Heavy trucks",2037,"Canada","NMC",148.205607476636
"Medium trucks",2037,"Canada","LFP",21.4054054054054
"Medium trucks",2037,"Canada","NK",87.4810810810811
"Medium trucks",2037,"Canada","NMC",33.0810810810811
"Buses",2037,"Mexico","LFP",69.1565349544073
"Buses",2037,"Mexico","NCA",1.14285714285714
"Buses",2037,"Mexico","NK",144.065349544073
"Heavy trucks",2037,"Mexico","LFP",288.272727272727
"Heavy trucks",2037,"Mexico","NMC",28.8181818181818
"Medium trucks",2037,"Mexico","LFP",243.5
"Buses",2037,"USA","LFP",121.574363555159
"Buses",2037,"USA","NK",18.9459580169719
"Buses",2037,"USA","NMC",62.1438142027691
"Buses",2037,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2037,"USA","LFP",201.199233716475
"Heavy trucks",2037,"USA","NK",72.9444444444444
"Heavy trucks",2037,"USA","NMC",131.95785440613
"Heavy trucks",2037,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2037,"USA","LFP",26.2123197903014
"Medium trucks",2037,"USA","NK",155.262123197903
"Medium trucks",2037,"USA","NMC",6.94626474442988
"Buses",2038,"Canada","LFP",134.185135135135
"Buses",2038,"Canada","NK",71.1351351351351
"Buses",2038,"Canada","NMC",37.7837837837838
"Buses",2038,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2038,"Canada","LFP",186.046728971963
"Heavy trucks",2038,"Canada","NK",39.2523364485981
"Heavy trucks",2038,"Canada","NMC",148.205607476636
"Medium trucks",2038,"Canada","LFP",21.4054054054054
"Medium trucks",2038,"Canada","NK",87.4810810810811
"Medium trucks",2038,"Canada","NMC",33.0810810810811
"Buses",2038,"Mexico","LFP",69.1565349544073
"Buses",2038,"Mexico","NCA",1.14285714285714
"Buses",2038,"Mexico","NK",144.065349544073
"Heavy trucks",2038,"Mexico","LFP",288.272727272727
"Heavy trucks",2038,"Mexico","NMC",28.8181818181818
"Medium trucks",2038,"Mexico","LFP",243.5
"Buses",2038,"USA","LFP",121.574363555159
"Buses",2038,"USA","NK",18.9459580169719
"Buses",2038,"USA","NMC",62.1438142027691
"Buses",2038,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2038,"USA","LFP",201.199233716475
"Heavy trucks",2038,"USA","NK",72.9444444444444
"Heavy trucks",2038,"USA","NMC",131.95785440613
"Heavy trucks",2038,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2038,"USA","LFP",26.2123197903014
"Medium trucks",2038,"USA","NK",155.262123197903
"Medium trucks",2038,"USA","NMC",6.94626474442988
"Buses",2039,"Canada","LFP",134.185135135135
"Buses",2039,"Canada","NK",71.1351351351351
"Buses",2039,"Canada","NMC",37.7837837837838
"Buses",2039,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2039,"Canada","LFP",186.046728971963
"Heavy trucks",2039,"Canada","NK",39.2523364485981
"Heavy trucks",2039,"Canada","NMC",148.205607476636
"Medium trucks",2039,"Canada","LFP",21.4054054054054
"Medium trucks",2039,"Canada","NK",87.4810810810811
"Medium trucks",2039,"Canada","NMC",33.0810810810811
"Buses",2039,"Mexico","LFP",69.1565349544073
"Buses",2039,"Mexico","NCA",1.14285714285714
"Buses",2039,"Mexico","NK",144.065349544073
"Heavy trucks",2039,"Mexico","LFP",288.272727272727
"Heavy trucks",2039,"Mexico","NMC",28.8181818181818
"Medium trucks",2039,"Mexico","LFP",243.5
"Buses",2039,"USA","LFP",121.574363555159
"Buses",2039,"USA","NK",18.9459580169719
"Buses",2039,"USA","NMC",62.1438142027691
"Buses",2039,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2039,"USA","LFP",201.199233716475
"Heavy trucks",2039,"USA","NK",72.9444444444444
"Heavy trucks",2039,"USA","NMC",131.95785440613
"Heavy trucks",2039,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2039,"USA","LFP",26.2123197903014
"Medium trucks",2039,"USA","NK",155.262123197903
"Medium trucks",2039,"USA","NMC",6.94626474442988
"Buses",2040,"Canada","LFP",134.185135135135
"Buses",2040,"Canada","NK",71.1351351351351
"Buses",2040,"Canada","NMC",37.7837837837838
"Buses",2040,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2040,"Canada","LFP",186.046728971963
"Heavy trucks",2040,"Canada","NK",39.2523364485981
"Heavy trucks",2040,"Canada","NMC",148.205607476636
"Medium trucks",2040,"Canada","LFP",21.4054054054054
"Medium trucks",2040,"Canada","NK",87.4810810810811
"Medium trucks",2040,"Canada","NMC",33.0810810810811
"Buses",2040,"Mexico","LFP",69.1565349544073
"Buses",2040,"Mexico","NCA",1.14285714285714
"Buses",2040,"Mexico","NK",144.065349544073
"Heavy trucks",2040,"Mexico","LFP",288.272727272727
"Heavy trucks",2040,"Mexico","NMC",28.8181818181818
"Medium trucks",2040,"Mexico","LFP",243.5
"Buses",2040,"USA","LFP",121.574363555159
"Buses",2040,"USA","NK",18.9459580169719
"Buses",2040,"USA","NMC",62.1438142027691
"Buses",2040,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2040,"USA","LFP",201.199233716475
"Heavy trucks",2040,"USA","NK",72.9444444444444
"Heavy trucks",2040,"USA","NMC",131.95785440613
"Heavy trucks",2040,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2040,"USA","LFP",26.2123197903014
"Medium trucks",2040,"USA","NK",155.262123197903
"Medium trucks",2040,"USA","NMC",6.94626474442988
"Buses",2041,"Canada","LFP",134.185135135135
"Buses",2041,"Canada","NK",71.1351351351351
"Buses",2041,"Canada","NMC",37.7837837837838
"Buses",2041,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2041,"Canada","LFP",186.046728971963
"Heavy trucks",2041,"Canada","NK",39.2523364485981
"Heavy trucks",2041,"Canada","NMC",148.205607476636
"Medium trucks",2041,"Canada","LFP",21.4054054054054
"Medium trucks",2041,"Canada","NK",87.4810810810811
"Medium trucks",2041,"Canada","NMC",33.0810810810811
"Buses",2041,"Mexico","LFP",69.1565349544073
"Buses",2041,"Mexico","NCA",1.14285714285714
"Buses",2041,"Mexico","NK",144.065349544073
"Heavy trucks",2041,"Mexico","LFP",288.272727272727
"Heavy trucks",2041,"Mexico","NMC",28.8181818181818
"Medium trucks",2041,"Mexico","LFP",243.5
"Buses",2041,"USA","LFP",121.574363555159
"Buses",2041,"USA","NK",18.9459580169719
"Buses",2041,"USA","NMC",62.1438142027691
"Buses",2041,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2041,"USA","LFP",201.199233716475
"Heavy trucks",2041,"USA","NK",72.9444444444444
"Heavy trucks",2041,"USA","NMC",131.95785440613
"Heavy trucks",2041,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2041,"USA","LFP",26.2123197903014
"Medium trucks",2041,"USA","NK",155.262123197903
"Medium trucks",2041,"USA","NMC",6.94626474442988
"Buses",2042,"Canada","LFP",134.185135135135
"Buses",2042,"Canada","NK",71.1351351351351
"Buses",2042,"Canada","NMC",37.7837837837838
"Buses",2042,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2042,"Canada","LFP",186.046728971963
"Heavy trucks",2042,"Canada","NK",39.2523364485981
"Heavy trucks",2042,"Canada","NMC",148.205607476636
"Medium trucks",2042,"Canada","LFP",21.4054054054054
"Medium trucks",2042,"Canada","NK",87.4810810810811
"Medium trucks",2042,"Canada","NMC",33.0810810810811
"Buses",2042,"Mexico","LFP",69.1565349544073
"Buses",2042,"Mexico","NCA",1.14285714285714
"Buses",2042,"Mexico","NK",144.065349544073
"Heavy trucks",2042,"Mexico","LFP",288.272727272727
"Heavy trucks",2042,"Mexico","NMC",28.8181818181818
"Medium trucks",2042,"Mexico","LFP",243.5
"Buses",2042,"USA","LFP",121.574363555159
"Buses",2042,"USA","NK",18.9459580169719
"Buses",2042,"USA","NMC",62.1438142027691
"Buses",2042,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2042,"USA","LFP",201.199233716475
"Heavy trucks",2042,"USA","NK",72.9444444444444
"Heavy trucks",2042,"USA","NMC",131.95785440613
