"Scenario","Vehicle","Country","Year","Sales","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector"
"Baseline","Heavy trucks","Mexico",2037,571,6098,15,127,43,105,"0|1|1|1|2|3|5|7|9|13|18|24|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|0|0|0|1|1|1|2|3|4|10|12|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|3|5|7|10|14|19|24|28|2|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0","571|561|551|540|524|507|485|462|434|398|371|337|302|13|21|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2038,577,6543,18,163,62,136,"0|1|1|1|2|3|5|7|8|13|19|25|30|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|1|1|0|1|1|1|2|3|4|11|13|15|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|3|5|7|10|15|20|25|30|32|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0","577|570|560|550|538|521|502|478|451|418|389|358|321|276|10|11|13|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2039,583,6950,23,200,82,170,"0|1|1|1|2|3|5|7|7|12|19|25|31|34|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|3|2|1|0|1|1|1|2|3|4|11|14|15|16|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|3|5|7|11|15|21|27|32|34|33|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0","583|576|569|559|548|534|516|494|466|434|407|375|341|300|233|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2040,586,7305,31,232,105,171,"0|1|1|1|2|3|5|7|5|11|18|25|32|36|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|4|3|3|2|1|1|2|2|3|4|12|15|16|17|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|2|3|5|7|11|16|21|28|33|36|35|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0","586|582|575|568|557|544|529|508|482|449|422|392|357|318|271|164|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2041,611,7624,40,266,130,171,"0|1|1|1|2|3|5|8|5|9|17|25|32|37|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|7|6|4|3|2|1|2|2|3|5|12|15|17|18|16|12|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|2|3|5|8|11|16|22|29|35|38|37|31|23|0|0|0|0|0|0|0|0|0|0|0|0|0","611|585|581|574|566|553|539|521|495|465|435|405|372|331|288|187|115|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2042,631,7887,49,293,151,171,"0|1|1|1|2|3|5|8|6|9|15|24|32|37|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|7|8|6|5|3|1|2|2|3|5|13|16|18|18|16|13|8|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|2|4|5|8|12|17|23|30|36|40|39|33|24|16|0|0|0|0|0|0|0|0|0|0|0|0","631|610|584|580|572|562|548|531|509|477|439|416|382|344|299|199|133|71|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2043,647,8102,54,314,167,173,"0|1|1|1|2|3|5|8|6|10|15|22|31|39|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|7|8|9|7|3|1|2|2|4|5|13|16|19|19|17|13|9|5|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|4|5|8|12|17|24|31|38|42|41|35|26|17|9|0|0|0|0|0|0|0|0|0|0|0","647|630|609|583|577|568|556|539|518|490|451|417|391|353|309|207|141|83|31|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2044,663,8287,57,331,177,177,"0|1|1|2|2|3|5|8|6|10|16|23|31|38|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|7|8|9|8|5|1|2|2|4|5|14|17|20|20|18|14|10|6|3|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|5|8|12|17|24|32|39|43|43|37|27|18|10|5|0|0|0|0|0|0|0|0|0|0","663|646|629|608|580|574|562|548|526|499|463|429|390|350|317|214|147|89|47|7|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2045,674,8483,60,341,185,179,"0|1|1|2|2|4|5|8|6|10|16|24|33|38|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|7|8|9|7|7|2|2|2|4|5|14|17|20|21|19|15|10|6|3|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|5|8|12|18|25|33|40|45|44|38|29|18|10|5|0|0|0|0|0|0|0|0|0|0","674|662|645|628|605|577|568|554|535|507|481|440|401|357|313|220|151|92|58|16|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2046,701,8681,62,351,192,183,"0|1|1|2|2|4|5|8|6|10|17|25|34|39|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|8|8|9|7|7|4|2|3|4|5|14|18|21|22|20|15|11|6|3|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|6|8|12|18|25|33|41|46|46|40|30|19|11|6|0|0|0|0|0|0|0|0|0|0","701|673|661|643|625|601|571|559|540|515|489|448|412|367|318|221|155|95|60|24|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2047,722,8887,64,360,198,186,"0|1|1|2|2|4|6|8|6|10|17|25|33|40|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|8|9|9|9|7|4|2|3|4|5|14|18|21|22|20|16|11|7|3|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|6|8|12|18|25|34|42|47|47|41|31|20|12|6|0|0|0|0|0|0|0|0|0|0","722|700|672|659|641|621|595|562|546|521|497|456|419|378|328|223|156|97|61|32|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2048,739,9093,64,369,201,190,"0|1|1|2|3|4|6|9|6|10|17|25|34|42|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|8|9|9|9|6|4|2|3|4|5|15|19|22|23|21|17|11|7|4|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|6|9|12|18|26|34|43|48|48|42|32|21|12|6|0|0|0|0|0|0|0|0|0|0","739|721|699|670|657|637|615|586|549|526|502|473|426|384|337|230|148|98|63|34|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2049,752,9294,64,376,204,195,"0|1|1|2|3|4|6|9|6|10|17|26|34|43|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|8|9|9|9|6|3|2|3|4|5|15|19|22|23|21|17|12|7|4|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|6|9|13|18|26|35|43|49|49|43|33|22|12|6|0|0|0|0|0|0|0|0|0|0","752|738|720|697|668|653|631|605|572|529|507|478|433|390|343|237|153|98|56|35|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","Mexico",2050,759,9508,67,384,209,197,"0|1|1|2|3|4|6|9|6|11|17|26|35|43|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|8|9|9|9|7|3|2|3|4|5|15|19|22|23|22|17|12|7|4|0|0|0|0|0|0|0|0|0|0","1|1|1|2|3|4|6|9|13|19|26|35|44|50|50|44|34|22|13|7|0|0|0|0|0|0|0|0|0|0","759|751|737|718|694|663|646|621|591|551|510|482|437|396|349|243|166|102|56|35|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2015,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2016,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2017,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2018,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2019,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2020,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2021,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2022,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2023,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2024,30,30,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2025,516,546,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","516|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2026,618,1163,0,1,0,1,"0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","618|515|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2027,727,1888,0,2,1,2,"0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","727|617|514|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2028,847,2732,0,4,1,4,"1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","847|726|616|513|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2029,972,3698,0,6,3,6,"1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","972|846|725|615|511|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2030,1105,4792,0,11,4,11,"1|1|1|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1105|971|845|723|612|508|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2031,1246,6021,0,17,7,17,"1|1|2|2|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|2|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1246|1104|969|842|720|608|503|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2032,1395,7387,6,27,6,22,"1|1|2|2|3|4|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|2|3|4|6|7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1395|1244|1102|967|839|716|602|495|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2033,1554,8898,9,43,9,34,"1|1|2|3|4|5|7|9|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|3|4|5|7|9|11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1554|1393|1242|1099|963|834|708|593|485|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2034,1718,10547,14,67,14,53,"1|2|2|3|4|6|8|10|13|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|1|2|2|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|2|3|4|6|8|10|13|16|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1718|1552|1391|1239|1094|957|825|698|579|469|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2035,1890,12355,21,101,21,81,"1|2|2|3|5|7|9|12|15|19|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|1|2|2|3|4|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|2|3|5|7|9|12|15|19|23|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1890|1716|1549|1387|1234|1088|947|813|691|570|447|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2036,2127,14370,24,149,39,125,"1|2|3|4|5|7|10|14|17|22|27|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|1|2|2|3|4|5|6|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|3|4|5|7|10|14|18|23|28|32|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2126|1888|1713|1545|1382|1226|1077|933|805|681|558|415|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2037,2375,16606,29,212,64,183,"2|2|3|4|6|8|12|16|19|26|31|36|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|1|1|1|1|2|2|3|4|5|7|16|18|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|3|4|6|8|12|16|21|27|32|37|40|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2374|2124|1884|1709|1539|1373|1214|1070|924|794|667|540|376|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2038,2632,19053,37,290,98,253,"2|2|3|5|7|9|13|18|21|28|36|42|46|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|2|2|1|1|2|3|4|5|6|8|19|20|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|3|5|7|9|13|18|24|30|38|44|47|46|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2631|2372|2121|1880|1702|1529|1359|1207|1061|911|777|645|514|331|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2039,2904,21709,48,379,141,329,"2|3|4|5|7|10|14|20|21|30|40|49|53|52|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5|4|3|2|2|2|3|4|5|7|9|22|24|24|22|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|3|4|5|7|10|14|20|27|35|43|51|55|54|47|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2903|2629|2368|2115|1872|1691|1514|1351|1196|1046|891|752|615|478|280|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2040,3188,24519,65,474,193,367,"2|3|4|6|8|11|16|22|21|32|43|55|61|60|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|7|6|4|3|3|3|4|6|8|10|25|28|28|26|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|3|4|6|8|11|16|22|30|39|49|58|64|63|55|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3187|2900|2624|2362|2107|1860|1684|1505|1339|1179|1013|863|717|574|432|171|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2041,3615,27657,87,575,253,406,"2|3|5|6|9|13|17|24|23|32|46|59|68|69|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10|12|10|8|5|5|4|5|7|9|12|30|32|33|30|24|17|0|0|0|0|0|0|0|0|0|0|0|0|0","3|3|5|7|9|13|18|24|33|44|55|67|74|74|65|49|33|0|0|0|0|0|0|0|0|0|0|0|0|0","3614|3184|2895|2618|2352|2093|1853|1674|1491|1320|1154|981|823|669|521|301|113|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2042,4060,31112,113,677,317,443,"3|4|5|7|10|14|20|27|25|35|48|63|74|78|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12|13|14|12|10|7|7|7|7|10|13|33|37|38|35|29|20|12|0|0|0|0|0|0|0|0|0|0|0|0","3|4|5|8|11|15|20|27|37|49|62|76|84|84|75|58|38|22|0|0|0|0|0|0|0|0|0|0|0|0","4059|3610|3179|2888|2607|2338|2085|1842|1659|1470|1292|1117|935|768|607|378|208|71|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2043,4526,34891,141,781,382,485,"3|4|6|8|11|16|22|30|27|39|53|67|80|85|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13|15|16|17|14|11|10|8|10|11|15|37|41|43|41|33|23|14|8|0|0|0|0|0|0|0|0|0|0|0","3|4|6|9|12|16|23|30|41|54|70|85|94|96|86|67|45|26|13|0|0|0|0|0|0|0|0|0|0|0","4525|4055|3604|3170|2876|2601|2329|2073|1825|1635|1439|1250|1064|873|696|449|257|133|37|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2044,5011,39011,171,889,450,529,"3|5|6|9|12|17|24|34|31|43|58|74|88|93|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14|17|18|19|18|16|14|13|11|14|17|42|48|49|46|38|27|17|9|4|0|0|0|0|0|0|0|0|0|0","3|5|7|10|13|18|25|35|46|60|77|95|107|108|98|77|52|30|15|7|0|0|0|0|0|0|0|0|0|0","5010|4520|4048|3595|3158|2869|2591|2315|2054|1799|1591|1393|1192|984|792|514|315|175|87|10|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2045,5516,43500,201,1003,519,579,"4|5|7|10|14|19|27|37|36|49|64|82|98|101|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15|18|20|22|21|21|19|17|14|16|19|46|53|55|52|43|31|19|10|5|2|0|0|0|0|0|0|0|0|0","4|5|8|11|15|20|28|39|52|68|85|105|119|121|111|88|60|35|18|8|3|0|0|0|0|0|0|0|0|0","5515|5004|4513|4038|3581|3150|2858|2575|2293|2025|1761|1540|1328|1112|893|600|361|204|102|43|5|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2046,6040,48361,235,1125,592,633,"4|6|8|11|16|22|29|41|40|55|73|91|106|113|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","16|19|22|24|24|23|24|23|17|20|23|53|59|61|58|49|35|22|12|6|2|0|0|0|0|0|0|0|0|0","4|6|9|12|17|23|31|43|58|76|96|116|132|135|124|99|68|41|21|10|4|0|0|0|0|0|0|0|0|0","6038|5509|4996|4501|4021|3572|3138|2841|2542|2261|1981|1704|1468|1239|1009|677|424|234|127|59|21|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2047,6585,53624,268,1257,669,696,"4|6|9|12|17|24|33|45|45|62|82|103|117|125|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17|21|24|26|27|26|27|26|25|24|27|60|65|67|65|55|40|25|14|7|3|0|0|0|0|0|0|0|0|0","5|7|9|13|19|26|36|48|65|85|108|131|145|149|138|111|77|46|24|11|5|0|0|0|0|0|0|0|0|0","6583|6032|5500|4983|4494|4012|3558|3119|2815|2506|2212|1918|1624|1370|1124|765|485|271|153|75|25|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2048,7148,59292,303,1406,758,768,"5|7|9|14|19|27|38|51|50|69|92|116|133|137|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","18|22|26|28|29|28|30|31|31|29|32|71|75|76|72|61|45|28|16|8|3|0|0|0|0|0|0|0|0|0","5|7|10|15|21|29|40|54|72|95|121|147|164|166|153|124|86|52|28|13|6|0|0|0|0|0|0|0|0|0","7146|6576|6022|5486|4976|4483|3996|3537|3090|2775|2452|2142|1828|1507|1242|852|549|325|172|93|36|7|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","Mexico",2049,7731,65334,336,1568,847,855,"5|7|10|15|21|30|42|57|58|77|102|129|149|152|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19|23|28|30|32|31|32|35|34|33|38|83|84|86|79|67|50|32|18|9|4|0|0|0|0|0|0|0|0|0","5|8|11|16|23|32|45|61|81|104|135|165|183|187|168|137|96|58|31|15|6|0|0|0|0|0|0|0|0|0","7729|7139|6566|6007|5477|4963|4466|3972|3504|3047|2716|2373|2041|1706|1367|940|603|374|192|104|40|8|0|0|0|0|0|0|0|0"
